Window,Nsim,Metric,Component,MedianScore,P10Score,P90Score,FloorMedian,FloorMin,FloorMax
famp1,750,Wasserstein,kyy,0.0348616437191731,0.0205709242916215,0.116178404514376,0.0110678152472273,0.00629754628845753,0.0112431757650685
famp1,750,Wasserstein,kzz,0.0338775467047252,0.0193796548660514,0.0566617826170969,0.0127847705727627,0.00731354968355582,0.0137001444852429
famp1,1000,MAE,kxx,0.00311041666666667,0.00225416666666667,0.00429583333333333,0.0008875,0.000820833333333335,0.000995833333333331
famp1,1000,MAE,kyy,0.00244375,0.00164166666666667,0.00334583333333334,0.000991666666666667,0.000737499999999998,0.00100416666666667
famp1,1000,MAE,kzz,0.0023375,0.00139375,0.0035625,0.000575000000000001,0.000545833333333334,0.000654166666666667
famp1,1000,Hellinger,kxx,0.0388743747942131,0.0289958771661535,0.0536859643406291,0.0108528970587879,0.0106027787922436,0.0133524982397733
famp1,1000,Hellinger,kyy,0.0438418387662718,0.0313943993499049,0.0567266960597594,0.0130406461696534,0.0128490788879463,0.0131934349500059
famp1,1000,Hellinger,kzz,0.043041183809215,0.0320289406087324,0.0571919207909709,0.01350550312585,0.0108766305554838,0.0140220230568262
famp1,1000,Wasserstein,kxx,0.0337744411293305,0.0192678563171506,0.0491768348592759,0.0139289672251765,0.0101273203463046,0.0165200006325234
famp1,1000,Wasserstein,kyy,0.0287536930668399,0.0164988631174526,0.0732353623430771,0.0110678152472273,0.00629754628845753,0.0112431757650685
famp1,1000,Wasserstein,kzz,0.0292020637152762,0.0153930912653827,0.0602454795984662,0.0127847705727627,0.00731354968355582,0.0137001444852429
famp1,1500,MAE,kxx,0.00268680555555556,0.00205,0.00329305555555556,0.0008875,0.000820833333333335,0.000995833333333331
famp1,1500,MAE,kyy,0.00202638888888889,0.00136458333333333,0.00274861111111111,0.000991666666666667,0.000737499999999998,0.00100416666666667
famp1,1500,MAE,kzz,0.00186041666666667,0.00129444444444444,0.0027875,0.000575000000000001,0.000545833333333334,0.000654166666666667
famp1,1500,Hellinger,kxx,0.0320465527062177,0.0239323865225374,0.0396929529676806,0.0108528970587879,0.0106027787922436,0.0133524982397733
famp1,1500,Hellinger,kyy,0.0338542691662934,0.0259737339165914,0.0441277552665743,0.0130406461696534,0.0128490788879463,0.0131934349500059
famp1,1500,Hellinger,kzz,0.0352739863589547,0.0261440361488307,0.044666240253065,0.01350550312585,0.0108766305554838,0.0140220230568262
famp1,1500,Wasserstein,kxx,0.0308546310173522,0.0189827790538382,0.0629112629945189,0.0139289672251765,0.0101273203463046,0.0165200006325234
famp1,1500,Wasserstein,kyy,0.0296783577215807,0.0133511761397546,0.0506536951967337,0.0110678152472273,0.00629754628845753,0.0112431757650685
famp1,1500,Wasserstein,kzz,0.023337572947468,0.0142292303259338,0.049563111255711,0.0127847705727627,0.00731354968355582,0.0137001444852429
famp1,2000,MAE,kxx,0.00215625,0.0016125,0.0028875,0.0008875,0.000820833333333335,0.000995833333333331
famp1,2000,MAE,kyy,0.00182916666666667,0.00108125,0.00270833333333333,0.000991666666666667,0.000737499999999998,0.00100416666666667
famp1,2000,MAE,kzz,0.00160208333333333,0.00104583333333333,0.00232916666666667,0.000575000000000001,0.000545833333333334,0.000654166666666667
famp1,2000,Hellinger,kxx,0.0280871639474562,0.0218331011842781,0.0377776877555393,0.0108528970587879,0.0106027787922436,0.0133524982397733
famp1,2000,Hellinger,kyy,0.0327004617151535,0.0240343416442239,0.0442491239093948,0.0130406461696534,0.0128490788879463,0.0131934349500059
famp1,2000,Hellinger,kzz,0.0323263118544966,0.0240621633202528,0.0411657982240573,0.01350550312585,0.0108766305554838,0.0140220230568262
famp1,2000,Wasserstein,kxx,0.0239222138018549,0.017511950525935,0.0536016836065078,0.0139289672251765,0.0101273203463046,0.0165200006325234
famp1,2000,Wasserstein,kyy,0.0228079044013191,0.0133445508626338,0.0361667045550252,0.0110678152472273,0.00629754628845753,0.0112431757650685
famp1,2000,Wasserstein,kzz,0.0244969034542024,0.0143424148578684,0.0436208224221608,0.0127847705727627,0.00731354968355582,0.0137001444852429
famp2,20,MAE,kxx,0.0178583333333333,0.00954166666666667,0.0302395833333333,0.000633333333333335,0.000587499999999999,0.000787500000000003
famp2,20,MAE,kyy,0.0123604166666667,0.00644166666666667,0.0197375,0.000729166666666664,0.000687499999999998,0.000862499999999998
famp2,20,MAE,kzz,0.01984375,0.01349375,0.0280375,0.000804166666666666,0.0007,0.00134166666666667
famp2,20,Hellinger,kxx,0.247099755877051,0.186189209733876,0.330657408245424,0.013161019066968,0.0070097046377692,0.0145802798570597
famp2,20,Hellinger,kyy,0.24268718255607,0.170205035849389,0.268758858565696,0.0172956486429254,0.0172347022959486,0.0207225193453564
famp2,20,Hellinger,kzz,0.298491417814385,0.21933874765911,0.396755053176485,0.0137417060474286,0.0120836361717089,0.0183123525077707
famp2,20,Wasserstein,kxx,0.12928697751936,0.0936124226509052,0.328572083011974,0.00454141427936138,0.00431091314577782,0.00497052945208431
famp2,20,Wasserstein,kyy,0.178538242396806,0.0893205222845584,0.316808110796795,0.0150277725196113,0.00568840450670236,0.0170319790147457
famp2,20,Wasserstein,kzz,0.276659955633424,0.150882894964609,0.483229890980707,0.0191174857576936,0.008365686390763,0.0194666135002663
famp2,50,MAE,kxx,0.01089375,0.00740208333333333,0.0177541666666667,0.000633333333333335,0.000587499999999999,0.000787500000000003
famp2,50,MAE,kyy,0.00869583333333333,0.00593125,0.0137145833333333,0.000729166666666664,0.000687499999999998,0.000862499999999998
