Window,EnsembleType,ReferenceId,Nsim,Repeat,TargetN,NumAttempts,NumRejected,AcceptanceRatio,SeedBase,SmearOverlapRule
famp3,SmallRun,NaN,20,28,20,20,0,1,401281729,cell_union_psmear
famp3,SmallRun,NaN,20,29,20,20,0,1,401291729,cell_union_psmear
famp3,SmallRun,NaN,20,30,20,20,0,1,401301729,cell_union_psmear
famp3,SmallRun,NaN,50,1,50,50,0,1,402011729,cell_union_psmear
famp3,SmallRun,NaN,50,2,50,50,0,1,402021729,cell_union_psmear
famp3,SmallRun,NaN,50,3,50,50,0,1,402031729,cell_union_psmear
famp3,SmallRun,NaN,50,4,50,50,0,1,402041729,cell_union_psmear
famp3,SmallRun,NaN,50,5,50,50,0,1,402051729,cell_union_psmear
famp3,SmallRun,NaN,50,6,50,50,0,1,402061729,cell_union_psmear
famp3,SmallRun,NaN,50,7,50,50,0,1,402071729,cell_union_psmear
famp3,SmallRun,NaN,50,8,50,50,0,1,402081729,cell_union_psmear
famp3,SmallRun,NaN,50,9,50,50,0,1,402091729,cell_union_psmear
famp3,SmallRun,NaN,50,10,50,50,0,1,402101729,cell_union_psmear
famp3,SmallRun,NaN,50,11,50,50,0,1,402111729,cell_union_psmear
famp3,SmallRun,NaN,50,12,50,50,0,1,402121729,cell_union_psmear
famp3,SmallRun,NaN,50,13,50,50,0,1,402131729,cell_union_psmear
famp3,SmallRun,NaN,50,14,50,50,0,1,402141729,cell_union_psmear
famp3,SmallRun,NaN,50,15,50,50,0,1,402151729,cell_union_psmear
famp3,SmallRun,NaN,50,16,50,50,0,1,402161729,cell_union_psmear
famp3,SmallRun,NaN,50,17,50,50,0,1,402171729,cell_union_psmear
famp3,SmallRun,NaN,50,18,50,50,0,1,402181729,cell_union_psmear
famp3,SmallRun,NaN,50,19,50,50,0,1,402191729,cell_union_psmear
famp3,SmallRun,NaN,50,20,50,50,0,1,402201729,cell_union_psmear
famp3,SmallRun,NaN,50,21,50,50,0,1,402211729,cell_union_psmear
famp3,SmallRun,NaN,50,22,50,50,0,1,402221729,cell_union_psmear
famp3,SmallRun,NaN,50,23,50,50,0,1,402231729,cell_union_psmear
famp3,SmallRun,NaN,50,24,50,50,0,1,402241729,cell_union_psmear
famp3,SmallRun,NaN,50,25,50,50,0,1,402251729,cell_union_psmear
famp3,SmallRun,NaN,50,26,50,50,0,1,402261729,cell_union_psmear
famp3,SmallRun,NaN,50,27,50,50,0,1,402271729,cell_union_psmear
famp3,SmallRun,NaN,50,28,50,50,0,1,402281729,cell_union_psmear
famp3,SmallRun,NaN,50,29,50,50,0,1,402291729,cell_union_psmear
famp3,SmallRun,NaN,50,30,50,50,0,1,402301729,cell_union_psmear
famp3,SmallRun,NaN,100,1,100,100,0,1,403011729,cell_union_psmear
famp3,SmallRun,NaN,100,2,100,100,0,1,403021729,cell_union_psmear
famp3,SmallRun,NaN,100,3,100,100,0,1,403031729,cell_union_psmear
famp3,SmallRun,NaN,100,4,100,100,0,1,403041729,cell_union_psmear
famp3,SmallRun,NaN,100,5,100,100,0,1,403051729,cell_union_psmear
famp3,SmallRun,NaN,100,6,100,100,0,1,403061729,cell_union_psmear
famp3,SmallRun,NaN,100,7,100,100,0,1,403071729,cell_union_psmear
famp3,SmallRun,NaN,100,8,100,100,0,1,403081729,cell_union_psmear
famp3,SmallRun,NaN,100,9,100,100,0,1,403091729,cell_union_psmear
famp3,SmallRun,NaN,100,10,100,100,0,1,403101729,cell_union_psmear
famp3,SmallRun,NaN,100,11,100,100,0,1,403111729,cell_union_psmear
famp3,SmallRun,NaN,100,12,100,100,0,1,403121729,cell_union_psmear
famp3,SmallRun,NaN,100,13,100,100,0,1,403131729,cell_union_psmear
famp3,SmallRun,NaN,100,14,100,100,0,1,403141729,cell_union_psmear
famp3,SmallRun,NaN,100,15,100,100,0,1,403151729,cell_union_psmear
famp3,SmallRun,NaN,100,16,100,100,0,1,403161729,cell_union_psmear
famp3,SmallRun,NaN,100,17,100,100,0,1,403171729,cell_union_psmear
famp3,SmallRun,NaN,100,18,100,100,0,1,403181729,cell_union_psmear
famp3,SmallRun,NaN,100,19,100,100,0,1,403191729,cell_union_psmear
famp3,SmallRun,NaN,100,20,100,100,0,1,403201729,cell_union_psmear
famp3,SmallRun,NaN,100,21,100,100,0,1,403211729,cell_union_psmear
famp3,SmallRun,NaN,100,22,100,100,0,1,403221729,cell_union_psmear
famp3,SmallRun,NaN,100,23,100,100,0,1,403231729,cell_union_psmear
famp3,SmallRun,NaN,100,24,100,100,0,1,403241729,cell_union_psmear
famp3,SmallRun,NaN,100,25,100,100,0,1,403251729,cell_union_psmear
famp3,SmallRun,NaN,100,26,100,100,0,1,403261729,cell_union_psmear
famp3,SmallRun,NaN,100,27,100,100,0,1,403271729,cell_union_psmear
famp3,SmallRun,NaN,100,28,100,100,0,1,403281729,cell_union_psmear
famp3,SmallRun,NaN,100,29,100,100,0,1,403291729,cell_union_psmear
famp3,SmallRun,NaN,100,30,100,100,0,1,403301729,cell_union_psmear
famp3,SmallRun,NaN,200,1,200,200,0,1,404011729,cell_union_psmear
famp3,SmallRun,NaN,200,2,200,200,0,1,404021729,cell_union_psmear
famp3,SmallRun,NaN,200,3,200,200,0,1,404031729,cell_union_psmear
famp3,SmallRun,NaN,200,4,200,200,0,1,404041729,cell_union_psmear
famp3,SmallRun,NaN,200,5,200,200,0,1,404051729,cell_union_psmear
famp3,SmallRun,NaN,200,6,200,200,0,1,404061729,cell_union_psmear
famp3,SmallRun,NaN,200,7,200,200,0,1,404071729,cell_union_psmear
famp3,SmallRun,NaN,200,8,200,200,0,1,404081729,cell_union_psmear
famp3,SmallRun,NaN,200,9,200,200,0,1,404091729,cell_union_psmear
famp3,SmallRun,NaN,200,10,200,200,0,1,404101729,cell_union_psmear
famp3,SmallRun,NaN,200,11,200,200,0,1,404111729,cell_union_psmear
famp3,SmallRun,NaN,200,12,200,200,0,1,404121729,cell_union_psmear
famp3,SmallRun,NaN,200,13,200,200,0,1,404131729,cell_union_psmear
famp3,SmallRun,NaN,200,14,200,200,0,1,404141729,cell_union_psmear
famp3,SmallRun,NaN,200,15,200,200,0,1,404151729,cell_union_psmear
famp3,SmallRun,NaN,200,16,200,200,0,1,404161729,cell_union_psmear
famp3,SmallRun,NaN,200,17,200,200,0,1,404171729,cell_union_psmear
famp3,SmallRun,NaN,200,18,200,200,0,1,404181729,cell_union_psmear
famp3,SmallRun,NaN,200,19,200,200,0,1,404191729,cell_union_psmear
famp3,SmallRun,NaN,200,20,200,200,0,1,404201729,cell_union_psmear
famp3,SmallRun,NaN,200,21,200,200,0,1,404211729,cell_union_psmear
famp3,SmallRun,NaN,200,22,200,200,0,1,404221729,cell_union_psmear
famp3,SmallRun,NaN,200,23,200,200,0,1,404231729,cell_union_psmear
famp3,SmallRun,NaN,200,24,200,200,0,1,404241729,cell_union_psmear
famp3,SmallRun,NaN,200,25,200,200,0,1,404251729,cell_union_psmear
famp3,SmallRun,NaN,200,26,200,200,0,1,404261729,cell_union_psmear
famp3,SmallRun,NaN,200,27,200,200,0,1,404271729,cell_union_psmear
famp3,SmallRun,NaN,200,28,200,200,0,1,404281729,cell_union_psmear
famp3,SmallRun,NaN,200,29,200,200,0,1,404291729,cell_union_psmear
famp3,SmallRun,NaN,200,30,200,200,0,1,404301729,cell_union_psmear
famp3,SmallRun,NaN,300,1,300,300,0,1,405011729,cell_union_psmear
famp3,SmallRun,NaN,300,2,300,300,0,1,405021729,cell_union_psmear
famp3,SmallRun,NaN,300,3,300,300,0,1,405031729,cell_union_psmear
famp3,SmallRun,NaN,300,4,300,300,0,1,405041729,cell_union_psmear
famp3,SmallRun,NaN,300,5,300,300,0,1,405051729,cell_union_psmear
famp3,SmallRun,NaN,300,6,300,300,0,1,405061729,cell_union_psmear
famp3,SmallRun,NaN,300,7,300,300,0,1,405071729,cell_union_psmear
famp3,SmallRun,NaN,300,8,300,300,0,1,405081729,cell_union_psmear
famp3,SmallRun,NaN,300,9,300,300,0,1,405091729,cell_union_psmear
famp3,SmallRun,NaN,300,10,300,300,0,1,405101729,cell_union_psmear
famp3,SmallRun,NaN,300,11,300,300,0,1,405111729,cell_union_psmear
famp3,SmallRun,NaN,300,12,300,300,0,1,405121729,cell_union_psmear
famp3,SmallRun,NaN,300,13,300,300,0,1,405131729,cell_union_psmear
famp3,SmallRun,NaN,300,14,300,300,0,1,405141729,cell_union_psmear
famp3,SmallRun,NaN,300,15,300,300,0,1,405151729,cell_union_psmear
famp3,SmallRun,NaN,300,16,300,300,0,1,405161729,cell_union_psmear
famp3,SmallRun,NaN,300,17,300,300,0,1,405171729,cell_union_psmear
famp3,SmallRun,NaN,300,18,300,300,0,1,405181729,cell_union_psmear
famp3,SmallRun,NaN,300,19,300,300,0,1,405191729,cell_union_psmear
famp3,SmallRun,NaN,300,20,300,300,0,1,405201729,cell_union_psmear
famp3,SmallRun,NaN,300,21,300,300,0,1,405211729,cell_union_psmear
famp3,SmallRun,NaN,300,22,300,300,0,1,405221729,cell_union_psmear
famp3,SmallRun,NaN,300,23,300,300,0,1,405231729,cell_union_psmear
famp3,SmallRun,NaN,300,24,300,300,0,1,405241729,cell_union_psmear
famp3,SmallRun,NaN,300,25,300,300,0,1,405251729,cell_union_psmear
famp3,SmallRun,NaN,300,26,300,300,0,1,405261729,cell_union_psmear
famp3,SmallRun,NaN,300,27,300,300,0,1,405271729,cell_union_psmear
famp3,SmallRun,NaN,300,28,300,300,0,1,405281729,cell_union_psmear
famp3,SmallRun,NaN,300,29,300,300,0,1,405291729,cell_union_psmear
famp3,SmallRun,NaN,300,30,300,300,0,1,405301729,cell_union_psmear
famp3,SmallRun,NaN,400,1,400,400,0,1,406011729,cell_union_psmear
famp3,SmallRun,NaN,400,2,400,400,0,1,406021729,cell_union_psmear
famp3,SmallRun,NaN,400,3,400,400,0,1,406031729,cell_union_psmear
famp3,SmallRun,NaN,400,4,400,400,0,1,406041729,cell_union_psmear
famp3,SmallRun,NaN,400,5,400,400,0,1,406051729,cell_union_psmear
famp3,SmallRun,NaN,400,6,400,400,0,1,406061729,cell_union_psmear
famp3,SmallRun,NaN,400,7,400,400,0,1,406071729,cell_union_psmear
famp3,SmallRun,NaN,400,8,400,400,0,1,406081729,cell_union_psmear
famp3,SmallRun,NaN,400,9,400,400,0,1,406091729,cell_union_psmear
famp3,SmallRun,NaN,400,10,400,400,0,1,406101729,cell_union_psmear
famp3,SmallRun,NaN,400,11,400,400,0,1,406111729,cell_union_psmear
famp3,SmallRun,NaN,400,12,400,400,0,1,406121729,cell_union_psmear
famp3,SmallRun,NaN,400,13,400,400,0,1,406131729,cell_union_psmear
famp3,SmallRun,NaN,400,14,400,400,0,1,406141729,cell_union_psmear
famp3,SmallRun,NaN,400,15,400,400,0,1,406151729,cell_union_psmear
famp3,SmallRun,NaN,400,16,400,400,0,1,406161729,cell_union_psmear
famp3,SmallRun,NaN,400,17,400,400,0,1,406171729,cell_union_psmear
famp3,SmallRun,NaN,400,18,400,400,0,1,406181729,cell_union_psmear
famp3,SmallRun,NaN,400,19,400,400,0,1,406191729,cell_union_psmear
famp3,SmallRun,NaN,400,20,400,400,0,1,406201729,cell_union_psmear
famp3,SmallRun,NaN,400,21,400,400,0,1,406211729,cell_union_psmear
famp3,SmallRun,NaN,400,22,400,400,0,1,406221729,cell_union_psmear
famp3,SmallRun,NaN,400,23,400,400,0,1,406231729,cell_union_psmear
famp3,SmallRun,NaN,400,24,400,400,0,1,406241729,cell_union_psmear
famp3,SmallRun,NaN,400,25,400,400,0,1,406251729,cell_union_psmear
famp3,SmallRun,NaN,400,26,400,400,0,1,406261729,cell_union_psmear
famp3,SmallRun,NaN,400,27,400,400,0,1,406271729,cell_union_psmear
famp3,SmallRun,NaN,400,28,400,400,0,1,406281729,cell_union_psmear
famp3,SmallRun,NaN,400,29,400,400,0,1,406291729,cell_union_psmear
famp3,SmallRun,NaN,400,30,400,400,0,1,406301729,cell_union_psmear
famp3,SmallRun,NaN,500,1,500,500,0,1,407011729,cell_union_psmear
famp3,SmallRun,NaN,500,2,500,500,0,1,407021729,cell_union_psmear
famp3,SmallRun,NaN,500,3,500,500,0,1,407031729,cell_union_psmear
famp3,SmallRun,NaN,500,4,500,500,0,1,407041729,cell_union_psmear
famp3,SmallRun,NaN,500,5,500,500,0,1,407051729,cell_union_psmear
famp3,SmallRun,NaN,500,6,500,500,0,1,407061729,cell_union_psmear
famp3,SmallRun,NaN,500,7,500,500,0,1,407071729,cell_union_psmear
famp3,SmallRun,NaN,500,8,500,500,0,1,407081729,cell_union_psmear
famp3,SmallRun,NaN,500,9,500,500,0,1,407091729,cell_union_psmear
famp3,SmallRun,NaN,500,10,500,500,0,1,407101729,cell_union_psmear
famp3,SmallRun,NaN,500,11,500,500,0,1,407111729,cell_union_psmear
famp3,SmallRun,NaN,500,12,500,500,0,1,407121729,cell_union_psmear
famp3,SmallRun,NaN,500,13,500,500,0,1,407131729,cell_union_psmear
famp3,SmallRun,NaN,500,14,500,500,0,1,407141729,cell_union_psmear
famp3,SmallRun,NaN,500,15,500,500,0,1,407151729,cell_union_psmear
famp3,SmallRun,NaN,500,16,500,500,0,1,407161729,cell_union_psmear
famp3,SmallRun,NaN,500,17,500,500,0,1,407171729,cell_union_psmear
famp3,SmallRun,NaN,500,18,500,500,0,1,407181729,cell_union_psmear
famp3,SmallRun,NaN,500,19,500,500,0,1,407191729,cell_union_psmear
famp3,SmallRun,NaN,500,20,500,500,0,1,407201729,cell_union_psmear
famp3,SmallRun,NaN,500,21,500,500,0,1,407211729,cell_union_psmear
famp3,SmallRun,NaN,500,22,500,500,0,1,407221729,cell_union_psmear
famp3,SmallRun,NaN,500,23,500,500,0,1,407231729,cell_union_psmear
famp3,SmallRun,NaN,500,24,500,500,0,1,407241729,cell_union_psmear
famp3,SmallRun,NaN,500,25,500,500,0,1,407251729,cell_union_psmear
famp3,SmallRun,NaN,500,26,500,500,0,1,407261729,cell_union_psmear
famp3,SmallRun,NaN,500,27,500,500,0,1,407271729,cell_union_psmear
famp3,SmallRun,NaN,500,28,500,500,0,1,407281729,cell_union_psmear
famp3,SmallRun,NaN,500,29,500,500,0,1,407291729,cell_union_psmear
famp3,SmallRun,NaN,500,30,500,500,0,1,407301729,cell_union_psmear
famp3,SmallRun,NaN,750,1,750,750,0,1,408011729,cell_union_psmear
famp3,SmallRun,NaN,750,2,750,750,0,1,408021729,cell_union_psmear
famp3,SmallRun,NaN,750,3,750,750,0,1,408031729,cell_union_psmear
famp3,SmallRun,NaN,750,4,750,750,0,1,408041729,cell_union_psmear
famp3,SmallRun,NaN,750,5,750,750,0,1,408051729,cell_union_psmear
famp3,SmallRun,NaN,750,6,750,750,0,1,408061729,cell_union_psmear
famp3,SmallRun,NaN,750,7,750,750,0,1,408071729,cell_union_psmear
famp3,SmallRun,NaN,750,8,750,750,0,1,408081729,cell_union_psmear
famp3,SmallRun,NaN,750,9,750,750,0,1,408091729,cell_union_psmear
famp3,SmallRun,NaN,750,10,750,750,0,1,408101729,cell_union_psmear
famp3,SmallRun,NaN,750,11,750,750,0,1,408111729,cell_union_psmear
famp3,SmallRun,NaN,750,12,750,750,0,1,408121729,cell_union_psmear
famp3,SmallRun,NaN,750,13,750,750,0,1,408131729,cell_union_psmear
famp3,SmallRun,NaN,750,14,750,750,0,1,408141729,cell_union_psmear
famp3,SmallRun,NaN,750,15,750,750,0,1,408151729,cell_union_psmear
famp3,SmallRun,NaN,750,16,750,750,0,1,408161729,cell_union_psmear
famp3,SmallRun,NaN,750,17,750,750,0,1,408171729,cell_union_psmear
famp3,SmallRun,NaN,750,18,750,750,0,1,408181729,cell_union_psmear
famp3,SmallRun,NaN,750,19,750,750,0,1,408191729,cell_union_psmear
famp3,SmallRun,NaN,750,20,750,750,0,1,408201729,cell_union_psmear
famp3,SmallRun,NaN,750,21,750,750,0,1,408211729,cell_union_psmear
famp3,SmallRun,NaN,750,22,750,750,0,1,408221729,cell_union_psmear
famp3,SmallRun,NaN,750,23,750,750,0,1,408231729,cell_union_psmear
famp3,SmallRun,NaN,750,24,750,750,0,1,408241729,cell_union_psmear
famp3,SmallRun,NaN,750,25,750,750,0,1,408251729,cell_union_psmear
famp3,SmallRun,NaN,750,26,750,750,0,1,408261729,cell_union_psmear
famp3,SmallRun,NaN,750,27,750,750,0,1,408271729,cell_union_psmear
famp3,SmallRun,NaN,750,28,750,750,0,1,408281729,cell_union_psmear
famp3,SmallRun,NaN,750,29,750,750,0,1,408291729,cell_union_psmear
famp3,SmallRun,NaN,750,30,750,750,0,1,408301729,cell_union_psmear
famp3,SmallRun,NaN,1000,1,1000,1000,0,1,409011729,cell_union_psmear
famp3,SmallRun,NaN,1000,2,1000,1000,0,1,409021729,cell_union_psmear
famp3,SmallRun,NaN,1000,3,1000,1000,0,1,409031729,cell_union_psmear
famp3,SmallRun,NaN,1000,4,1000,1000,0,1,409041729,cell_union_psmear
famp3,SmallRun,NaN,1000,5,1000,1000,0,1,409051729,cell_union_psmear
famp3,SmallRun,NaN,1000,6,1000,1000,0,1,409061729,cell_union_psmear
famp3,SmallRun,NaN,1000,7,1000,1000,0,1,409071729,cell_union_psmear
famp3,SmallRun,NaN,1000,8,1000,1000,0,1,409081729,cell_union_psmear
famp3,SmallRun,NaN,1000,9,1000,1000,0,1,409091729,cell_union_psmear
famp3,SmallRun,NaN,1000,10,1000,1000,0,1,409101729,cell_union_psmear
famp3,SmallRun,NaN,1000,11,1000,1000,0,1,409111729,cell_union_psmear
famp3,SmallRun,NaN,1000,12,1000,1000,0,1,409121729,cell_union_psmear
famp3,SmallRun,NaN,1000,13,1000,1000,0,1,409131729,cell_union_psmear
famp3,SmallRun,NaN,1000,14,1000,1000,0,1,409141729,cell_union_psmear
famp3,SmallRun,NaN,1000,15,1000,1000,0,1,409151729,cell_union_psmear
famp3,SmallRun,NaN,1000,16,1000,1000,0,1,409161729,cell_union_psmear
famp3,SmallRun,NaN,1000,17,1000,1000,0,1,409171729,cell_union_psmear
famp3,SmallRun,NaN,1000,18,1000,1000,0,1,409181729,cell_union_psmear
famp3,SmallRun,NaN,1000,19,1000,1000,0,1,409191729,cell_union_psmear
famp3,SmallRun,NaN,1000,20,1000,1000,0,1,409201729,cell_union_psmear
famp3,SmallRun,NaN,1000,21,1000,1000,0,1,409211729,cell_union_psmear
famp3,SmallRun,NaN,1000,22,1000,1000,0,1,409221729,cell_union_psmear
famp3,SmallRun,NaN,1000,23,1000,1000,0,1,409231729,cell_union_psmear
famp3,SmallRun,NaN,1000,24,1000,1000,0,1,409241729,cell_union_psmear
famp3,SmallRun,NaN,1000,25,1000,1000,0,1,409251729,cell_union_psmear
famp3,SmallRun,NaN,1000,26,1000,1000,0,1,409261729,cell_union_psmear
famp3,SmallRun,NaN,1000,27,1000,1000,0,1,409271729,cell_union_psmear
famp3,SmallRun,NaN,1000,28,1000,1000,0,1,409281729,cell_union_psmear
famp3,SmallRun,NaN,1000,29,1000,1000,0,1,409291729,cell_union_psmear
famp3,SmallRun,NaN,1000,30,1000,1000,0,1,409301729,cell_union_psmear
famp3,SmallRun,NaN,1500,1,1500,1500,0,1,410011729,cell_union_psmear
famp3,SmallRun,NaN,1500,2,1500,1500,0,1,410021729,cell_union_psmear
famp3,SmallRun,NaN,1500,3,1500,1500,0,1,410031729,cell_union_psmear
famp3,SmallRun,NaN,1500,4,1500,1500,0,1,410041729,cell_union_psmear
famp3,SmallRun,NaN,1500,5,1500,1500,0,1,410051729,cell_union_psmear
famp3,SmallRun,NaN,1500,6,1500,1500,0,1,410061729,cell_union_psmear
famp3,SmallRun,NaN,1500,7,1500,1500,0,1,410071729,cell_union_psmear
famp3,SmallRun,NaN,1500,8,1500,1500,0,1,410081729,cell_union_psmear
famp3,SmallRun,NaN,1500,9,1500,1500,0,1,410091729,cell_union_psmear
famp3,SmallRun,NaN,1500,10,1500,1500,0,1,410101729,cell_union_psmear
famp3,SmallRun,NaN,1500,11,1500,1500,0,1,410111729,cell_union_psmear
famp3,SmallRun,NaN,1500,12,1500,1500,0,1,410121729,cell_union_psmear
famp3,SmallRun,NaN,1500,13,1500,1500,0,1,410131729,cell_union_psmear
famp3,SmallRun,NaN,1500,14,1500,1500,0,1,410141729,cell_union_psmear
famp3,SmallRun,NaN,1500,15,1500,1500,0,1,410151729,cell_union_psmear
famp3,SmallRun,NaN,1500,16,1500,1500,0,1,410161729,cell_union_psmear
famp3,SmallRun,NaN,1500,17,1500,1500,0,1,410171729,cell_union_psmear
famp3,SmallRun,NaN,1500,18,1500,1500,0,1,410181729,cell_union_psmear
famp3,SmallRun,NaN,1500,19,1500,1500,0,1,410191729,cell_union_psmear
famp3,SmallRun,NaN,1500,20,1500,1500,0,1,410201729,cell_union_psmear
famp3,SmallRun,NaN,1500,21,1500,1500,0,1,410211729,cell_union_psmear
famp3,SmallRun,NaN,1500,22,1500,1500,0,1,410221729,cell_union_psmear
famp3,SmallRun,NaN,1500,23,1500,1500,0,1,410231729,cell_union_psmear
famp3,SmallRun,NaN,1500,24,1500,1500,0,1,410241729,cell_union_psmear
famp3,SmallRun,NaN,1500,25,1500,1500,0,1,410251729,cell_union_psmear
famp3,SmallRun,NaN,1500,26,1500,1500,0,1,410261729,cell_union_psmear
famp3,SmallRun,NaN,1500,27,1500,1500,0,1,410271729,cell_union_psmear
famp3,SmallRun,NaN,1500,28,1500,1500,0,1,410281729,cell_union_psmear
famp3,SmallRun,NaN,1500,29,1500,1500,0,1,410291729,cell_union_psmear
famp3,SmallRun,NaN,1500,30,1500,1500,0,1,410301729,cell_union_psmear
famp3,SmallRun,NaN,2000,1,2000,2000,0,1,411011729,cell_union_psmear
famp3,SmallRun,NaN,2000,2,2000,2000,0,1,411021729,cell_union_psmear
famp3,SmallRun,NaN,2000,3,2000,2000,0,1,411031729,cell_union_psmear
famp3,SmallRun,NaN,2000,4,2000,2000,0,1,411041729,cell_union_psmear
famp3,SmallRun,NaN,2000,5,2000,2000,0,1,411051729,cell_union_psmear
famp3,SmallRun,NaN,2000,6,2000,2000,0,1,411061729,cell_union_psmear
famp3,SmallRun,NaN,2000,7,2000,2000,0,1,411071729,cell_union_psmear
famp3,SmallRun,NaN,2000,8,2000,2000,0,1,411081729,cell_union_psmear
famp3,SmallRun,NaN,2000,9,2000,2000,0,1,411091729,cell_union_psmear
famp3,SmallRun,NaN,2000,10,2000,2000,0,1,411101729,cell_union_psmear
famp3,SmallRun,NaN,2000,11,2000,2000,0,1,411111729,cell_union_psmear
famp3,SmallRun,NaN,2000,12,2000,2000,0,1,411121729,cell_union_psmear
famp3,SmallRun,NaN,2000,13,2000,2000,0,1,411131729,cell_union_psmear
famp3,SmallRun,NaN,2000,14,2000,2000,0,1,411141729,cell_union_psmear
famp3,SmallRun,NaN,2000,15,2000,2000,0,1,411151729,cell_union_psmear
famp3,SmallRun,NaN,2000,16,2000,2000,0,1,411161729,cell_union_psmear
famp3,SmallRun,NaN,2000,17,2000,2000,0,1,411171729,cell_union_psmear
famp3,SmallRun,NaN,2000,18,2000,2000,0,1,411181729,cell_union_psmear
famp3,SmallRun,NaN,2000,19,2000,2000,0,1,411191729,cell_union_psmear
famp3,SmallRun,NaN,2000,20,2000,2000,0,1,411201729,cell_union_psmear
famp3,SmallRun,NaN,2000,21,2000,2000,0,1,411211729,cell_union_psmear
famp3,SmallRun,NaN,2000,22,2000,2000,0,1,411221729,cell_union_psmear
famp3,SmallRun,NaN,2000,23,2000,2000,0,1,411231729,cell_union_psmear
famp3,SmallRun,NaN,2000,24,2000,2000,0,1,411241729,cell_union_psmear
famp3,SmallRun,NaN,2000,25,2000,2000,0,1,411251729,cell_union_psmear
famp3,SmallRun,NaN,2000,26,2000,2000,0,1,411261729,cell_union_psmear
famp3,SmallRun,NaN,2000,27,2000,2000,0,1,411271729,cell_union_psmear
famp3,SmallRun,NaN,2000,28,2000,2000,0,1,411281729,cell_union_psmear
famp3,SmallRun,NaN,2000,29,2000,2000,0,1,411291729,cell_union_psmear
famp3,SmallRun,NaN,2000,30,2000,2000,0,1,411301729,cell_union_psmear
famp4,Reference,1,NaN,NaN,20000,20000,0,1,401001729,cell_union_psmear
famp4,Reference,2,NaN,NaN,20000,20000,0,1,402001729,cell_union_psmear
famp4,Reference,3,NaN,NaN,20000,20000,0,1,403001729,cell_union_psmear
famp4,SmallRun,NaN,20,1,20,20,0,1,501011729,cell_union_psmear
famp4,SmallRun,NaN,20,2,20,20,0,1,501021729,cell_union_psmear
famp4,SmallRun,NaN,20,3,20,20,0,1,501031729,cell_union_psmear
famp4,SmallRun,NaN,20,4,20,20,0,1,501041729,cell_union_psmear
famp4,SmallRun,NaN,20,5,20,20,0,1,501051729,cell_union_psmear
famp4,SmallRun,NaN,20,6,20,20,0,1,501061729,cell_union_psmear
famp4,SmallRun,NaN,20,7,20,20,0,1,501071729,cell_union_psmear
famp4,SmallRun,NaN,20,8,20,20,0,1,501081729,cell_union_psmear
famp4,SmallRun,NaN,20,9,20,20,0,1,501091729,cell_union_psmear
famp4,SmallRun,NaN,20,10,20,20,0,1,501101729,cell_union_psmear
famp4,SmallRun,NaN,20,11,20,20,0,1,501111729,cell_union_psmear
famp4,SmallRun,NaN,20,12,20,20,0,1,501121729,cell_union_psmear
famp4,SmallRun,NaN,20,13,20,20,0,1,501131729,cell_union_psmear
famp4,SmallRun,NaN,20,14,20,20,0,1,501141729,cell_union_psmear
famp4,SmallRun,NaN,20,15,20,20,0,1,501151729,cell_union_psmear
famp4,SmallRun,NaN,20,16,20,20,0,1,501161729,cell_union_psmear
famp4,SmallRun,NaN,20,17,20,20,0,1,501171729,cell_union_psmear
famp4,SmallRun,NaN,20,18,20,20,0,1,501181729,cell_union_psmear
famp4,SmallRun,NaN,20,19,20,20,0,1,501191729,cell_union_psmear
famp4,SmallRun,NaN,20,20,20,20,0,1,501201729,cell_union_psmear
famp4,SmallRun,NaN,20,21,20,20,0,1,501211729,cell_union_psmear
famp4,SmallRun,NaN,20,22,20,20,0,1,501221729,cell_union_psmear
famp4,SmallRun,NaN,20,23,20,20,0,1,501231729,cell_union_psmear
famp4,SmallRun,NaN,20,24,20,20,0,1,501241729,cell_union_psmear
famp4,SmallRun,NaN,20,25,20,20,0,1,501251729,cell_union_psmear
famp4,SmallRun,NaN,20,26,20,20,0,1,501261729,cell_union_psmear
famp4,SmallRun,NaN,20,27,20,20,0,1,501271729,cell_union_psmear
famp4,SmallRun,NaN,20,28,20,20,0,1,501281729,cell_union_psmear
famp4,SmallRun,NaN,20,29,20,20,0,1,501291729,cell_union_psmear
famp4,SmallRun,NaN,20,30,20,20,0,1,501301729,cell_union_psmear
famp4,SmallRun,NaN,50,1,50,50,0,1,502011729,cell_union_psmear
famp4,SmallRun,NaN,50,2,50,50,0,1,502021729,cell_union_psmear
famp4,SmallRun,NaN,50,3,50,50,0,1,502031729,cell_union_psmear
famp4,SmallRun,NaN,50,4,50,50,0,1,502041729,cell_union_psmear
famp4,SmallRun,NaN,50,5,50,50,0,1,502051729,cell_union_psmear
famp4,SmallRun,NaN,50,6,50,50,0,1,502061729,cell_union_psmear
famp4,SmallRun,NaN,50,7,50,50,0,1,502071729,cell_union_psmear
famp4,SmallRun,NaN,50,8,50,50,0,1,502081729,cell_union_psmear
famp4,SmallRun,NaN,50,9,50,50,0,1,502091729,cell_union_psmear
famp4,SmallRun,NaN,50,10,50,50,0,1,502101729,cell_union_psmear
famp4,SmallRun,NaN,50,11,50,50,0,1,502111729,cell_union_psmear
famp4,SmallRun,NaN,50,12,50,50,0,1,502121729,cell_union_psmear
famp4,SmallRun,NaN,50,13,50,50,0,1,502131729,cell_union_psmear
famp4,SmallRun,NaN,50,14,50,50,0,1,502141729,cell_union_psmear
