Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,2.68579181203165,2.06171178885683,0.0133233389721102,1.09854379397579,2.35480732963295,3.77376971520721,6.61131963712047
famp1,Ky,2000,14.3720721095939,9.54699077630344,0.000165756661610958,7.44322986894831,13.9745319693122,19.9652351161055,30.5377432430373
famp1,Kz,2000,9.02463569711156,7.89610591645984,8.2147006150244e-05,2.35734438113278,7.66649716408355,13.6934087488798,24.2877977082947
famp2,Kx,2000,0.363008237797053,0.962614254744941,1.99937397997888e-05,6.33927371130696e-05,0.00130251362376569,0.0107719054512715,2.49737711660536
famp2,Ky,2000,0.966475763447862,2.86106139533119,4.38879125148595e-05,8.33310548562834e-05,0.000213773011456446,0.630801370464421,5.15197824431625
famp2,Kz,2000,5.40521869757663,5.27059989230561,8.6711296102949e-05,0.697756229096186,4.3610568824092,8.39299026050226,15.5719927684277
famp3,Kx,2000,0.392040009319888,1.18189388959678,2.27386080226916e-05,5.98859543277789e-05,0.00106681347090229,0.00835025898102016,2.95905726515632
famp3,Ky,2000,0.925298060579154,3.033189792457,4.84012406144181e-05,8.73294571770911e-05,0.000186463576905987,0.361833559495678,5.33897495739736
famp3,Kz,2000,6.23119706412912,5.85287872435049,0.000103659901668683,1.10011890936348,5.21939237662709,9.64220457933339,17.1077629356199
famp4,Kx,2000,0.489061800661863,1.46054693139288,2.6270330520424e-05,6.42622576455937e-05,0.00121108372751057,0.00961075841382824,3.74802592180423
famp4,Ky,2000,1.08420556735912,3.65798184607556,5.57665127135679e-05,0.000102159948397583,0.000218086655697977,0.202932375741233,5.99786872609134
famp4,Kz,2000,7.80075342357264,7.09631901193604,0.000118061687171915,1.74242580272735,6.37207800888876,12.0075352067635,21.2755491244577
famp5,Kx,2000,0.591335930967527,1.66902186445868,3.2052266564988e-05,7.93541656362311e-05,0.00166153779830056,0.0135694903951264,4.10118503392351
famp5,Ky,2000,1.330853275882,6.09371443057813,6.67760995111816e-05,0.000117776605474977,0.000241722822092897,0.202988338484053,6.96132076273087
famp5,Kz,2000,8.05011685930425,7.41545730770915,0.000143486101310153,1.50302417109131,6.61240918308203,12.3361915452115,22.3925415402497
famp6,Kx,2000,0.257846642257611,0.499398041237443,4.65590182893618e-05,9.47320829968471e-05,0.0146587714083071,0.300643157063483,1.27933057565781
famp6,Ky,2000,14.152763874383,15.1762111501298,3.56636226716178,5.32258471190366,7.75216097186916,16.2682971246877,46.2755062381862
famp6,Kz,2000,6.34959074851073,8.06470376527325,0.000151219533228598,0.0640267955122712,3.27932639266963,9.76419316871001,23.5015999866669
