Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,0.0515522966020864,0.0185380019698746,0.0257446413836894,0.0386439395865686,0.0492947326645018,0.0622307535529816,0.0847294221193374
famp1,Ky,2000,0.150511210156547,0.0617336910905849,0.078513418321302,0.109487482895386,0.137912339209433,0.176532482370356,0.263538062912425
famp1,Kz,2000,0.288239173294844,0.0870048608237185,0.149928416829524,0.229012825794125,0.285453597952871,0.343535236337451,0.436311042350057
famp2,Kx,2000,0.0207596637000705,0.0132011367945554,0.00517965506782308,0.0114899865526329,0.0183364709084951,0.0267943954186792,0.0452344069044003
famp2,Ky,2000,0.115621080899644,0.0933811128998433,0.0242729971766381,0.0565838373194216,0.0935376985475447,0.146153907039366,0.271759030327353
famp2,Kz,2000,0.357311743360459,0.126044512551462,0.167608363234812,0.273083057903421,0.349070583459435,0.433367718279084,0.570146533668589
famp3,Kx,2000,0.0307666659245076,0.0195081248190428,0.00752103901837963,0.0175207948096474,0.0269337659665245,0.0391454187891635,0.0668383038084942
famp3,Ky,2000,0.170377082386369,0.156768840978607,0.0330645885293605,0.0808308052423507,0.132604921609959,0.208693118150371,0.423866519262173
famp3,Kz,2000,0.537143703380922,0.196213683759964,0.243189904085646,0.405511133828905,0.524027036514718,0.654784734400146,0.878572361373124
famp4,Kx,2000,0.0464712689036035,0.0277156257383916,0.0109176853459319,0.0271269108917293,0.0413855151848128,0.0605782628780427,0.0991455108198505
famp4,Ky,2000,0.262203259127643,0.224132571677659,0.0533932957940562,0.128076091097355,0.204781557079512,0.325490554696529,0.659432249968581
famp4,Kz,2000,0.82073129366726,0.288133556794275,0.376277733351671,0.633710806550532,0.803483674848787,0.988213662520111,1.31185115150204
famp5,Kx,2000,0.069408300501374,0.0438812812720059,0.015222153297262,0.0379481448994005,0.0619297206429539,0.0903784745326362,0.152441582455348
famp5,Ky,2000,0.375264836387848,0.329148230042561,0.0733593027497086,0.175175353216951,0.293528149794207,0.472587132531243,0.92927843873003
famp5,Kz,2000,1.19924424052411,0.425639924290811,0.547326431329208,0.907345677055632,1.1779688335277,1.46130288911817,1.94278066520829
famp6,Kx,2000,0.431578068497125,0.187610735592376,0.188030283203656,0.306361750297384,0.408308865685323,0.525158507812699,0.756933895402178
famp6,Ky,2000,1.18049230684191,0.621696281063815,0.432854247932118,0.800339006292315,1.0816910795378,1.42427828251301,2.27289275196785
famp6,Kz,2000,2.29876157056975,0.735747708219532,1.15651302560691,1.81354859442221,2.28036555999222,2.74364584639395,3.55200629414578
