Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,11.2601842010946,5.75664413308924,2.75033826858643,7.30729688076935,10.890413841986,14.562150952415,21.1147524479435
famp1,Ky,2000,25.3330425893468,16.6825635447365,2.58795108430248e-05,12.6468607150217,25.4180799252493,36.537686870113,52.00447370841
famp1,Kz,2000,8.01925633647881,9.28936202379391,1.88747263293915e-05,3.8994679007548e-05,5.39560520554177,13.1730916043626,25.6782855873692
famp2,Kx,2000,1.64810664421922,2.63825305618849,4.90691681433111e-06,0.00890451502882142,0.519878670275994,2.10377786124501,6.8317447865076
famp2,Ky,2000,2.86391163095026,7.16343385892613,1.255328462192e-05,2.43992310556855e-05,6.86407699575438e-05,2.79462113395418,14.7783595481394
famp2,Kz,2000,6.18063000416589,7.56572652296141,1.82626318396175e-05,3.91169580752183e-05,2.99994636687796,10.9802313555714,21.800304251128
famp3,Kx,2000,1.61098769276926,2.64918731340389,5.32743502135864e-06,0.00555355478356747,0.388844705583541,2.16270284454289,6.76716268999361
famp3,Ky,2000,2.25281093315228,6.07515887089289,1.32347848554029e-05,2.47111623210479e-05,5.43215789387197e-05,1.74942774254784,12.0691038612884
famp3,Kz,2000,6.65281663566472,7.46424009262212,2.14105562206672e-05,5.88734995090977e-05,4.51307549580117,11.0863251644928,21.1745773306051
famp4,Kx,2000,1.52688636912352,2.53914329742509,5.18705024479364e-06,0.00394019894357702,0.420306199977708,1.73839220802034,6.83746892566474
famp4,Ky,2000,2.04598719394166,5.79846069014473,1.39237012650641e-05,2.52318419578212e-05,5.23134035000963e-05,1.49143797117438,10.3276185034656
famp4,Kz,2000,6.65708525146163,7.64994404584152,2.09192580408888e-05,6.50188516682048e-05,4.43384919446101,10.8311471389451,22.2085539048241
famp5,Kx,2000,1.68906893491382,2.65420759067297,6.17266984197895e-06,0.00680124296371737,0.472523447081661,2.19435785611846,7.09811403591349
famp5,Ky,2000,1.96583481373434,5.42380377624523,1.63798278486312e-05,3.00186554806859e-05,6.46521485932501e-05,1.49345781296296,10.7555503972347
famp5,Kz,2000,6.65337845751707,7.54604187910755,2.44960200681753e-05,8.3333280497678e-05,4.33686427762989,11.2745488168729,21.7951788719056
famp6,Kx,2000,2.63367817239827,2.32776743793949,8.87820204364993e-06,0.737408259172492,2.1803735970051,3.94345884860163,7.1191604660682
famp6,Ky,2000,9.33516268169539,10.7465219606916,2.91228012429557,3.93565162745033,5.29906718205271,8.33081604800599,32.787407240526
famp6,Kz,2000,3.6316373193284,6.08015885538814,1.94012592595259e-05,3.43547438444057e-05,0.00953967105406264,5.5183742539404,17.0310665634857
