Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,1.12494432650986,0.394391314478462,0.570077578709881,0.841946578311578,1.08362579579456,1.35087743367092,1.8433227575198
famp1,Ky,2000,2.03014417581532,0.829436025472284,0.997374162593847,1.46554396039105,1.88974009372272,2.40288427898118,3.56950881007791
famp1,Kz,2000,3.45342051846695,1.66569190078792,0.961236856209952,2.30434778984017,3.38360437093666,4.41349158704958,6.39060239221782
famp2,Kx,2000,0.452636987812652,0.270665631526651,0.103901936853621,0.262141673288885,0.404606992402991,0.589699658627508,0.934330512255787
famp2,Ky,2000,0.862665061648042,0.736396692970667,0.111474695128495,0.42073102288602,0.686268687378236,1.08636298729482,2.17896088743492
famp2,Kz,2000,3.30050776740379,1.96117576578325,0.477606227257056,1.83130656991646,3.11054134140807,4.46685373680484,6.78263964525587
famp3,Kx,2000,0.633292351432141,0.383790752135859,0.149200387229035,0.366871115914709,0.568046774324618,0.820233943549669,1.35426348899575
famp3,Ky,2000,1.25859409162972,1.63635436925475,0.158861466192544,0.573683465537926,0.947114412617525,1.51998412024873,3.09714755432727
famp3,Kz,2000,5.13945650053663,3.00178546044349,0.930831562126432,3.03144800539005,4.85528709408829,6.83508760450924,10.1813321827368
famp4,Kx,2000,0.965716264756515,0.584475750696752,0.236258474326668,0.558345389967662,0.853205600303576,1.24380735938807,2.02749037991954
famp4,Ky,2000,1.80370544488261,1.94147988016153,0.167407279703851,0.779006115206873,1.36593943974192,2.27358449624171,4.60315740106951
famp4,Kz,2000,8.24916150652881,4.57804552749449,1.53419018805396,4.94956004652635,7.91279731528185,10.9650516693093,16.3781456015321
famp5,Kx,2000,1.44702357072078,0.857412372415655,0.35512241317841,0.828328283308712,1.30843618380188,1.88471695226563,3.00816630129975
famp5,Ky,2000,2.76849409998539,2.98582109642208,0.223024192813756,1.19878340922684,2.09530376238473,3.45605810047792,7.07593241269649
famp5,Kz,2000,12.1265820341247,6.82165345144491,1.95948559185141,7.27397256762202,11.6653584859775,16.1197125219706,24.3085183995445
famp6,Kx,2000,7.96168179262092,3.48742427585938,3.17578174493512,5.54706346226026,7.5481839593579,9.78050316272992,14.2337136710931
famp6,Ky,2000,11.5222983749387,8.3337387135646,1.60642664854078,5.67978194286029,9.93144246467664,15.2546440475366,27.2514850891969
famp6,Kz,2000,26.5839007223157,14.2490056659566,5.10713583011707,16.6988093025891,25.1603887748336,34.5020719452994,52.5250647002739
