Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,30.9266922082536,7.01744686681309,19.8829865551895,26.374781093603,30.8279929789266,35.1368073405699,42.3997683485682
famp1,Ky,2000,49.0585254442024,15.1852334612301,24.4627152386055,39.7436800106433,49.0632251364458,57.7608377667123,72.9996360249705
famp1,Kz,2000,30.0053672983981,18.5464631989578,0.00013334615940691,16.3669108873147,29.8710102085488,42.1121152019841,61.8545832008058
famp2,Kx,2000,11.3257564137131,5.44549357937195,3.78504583237483,7.54958212488516,10.6423964563001,14.4559442817109,21.0491647380682
famp2,Ky,2000,15.196460711924,11.6938743694609,0.421709391034932,7.21316257568326,12.9039231328657,20.1862375762301,36.9789439889398
famp2,Kz,2000,21.4515724034392,13.2509290525983,0.000198206456705325,11.3856468635946,21.4167184878329,30.5475347528474,43.7716625747624
famp3,Kx,2000,10.7019573460665,5.24834296424122,3.00477714209233,7.06140275069607,10.1733526265643,13.7529382522027,19.8220660416
famp3,Ky,2000,13.3946434361664,11.1772700829753,0.0881779389457401,6.00439895610173,11.4075113674284,18.1231256382708,33.3940702820174
famp3,Kz,2000,21.8354415222887,13.3457700125143,0.000331308341793594,12.1309443487834,21.2337531967254,31.2784717210345,43.201031108532
famp4,Kx,2000,10.5340010951483,5.3480591068913,2.95780556179736,6.81803206736477,10.0181951464273,13.3987132585829,20.3354725075284
famp4,Ky,2000,12.5628091422836,11.3752831340735,0.000766175477102364,5.17927200854614,10.2436331413276,16.7773232586453,32.5321127543023
famp4,Kz,2000,21.8137560015156,13.5082870850625,0.00029709238134498,11.850437636114,21.2296619608221,31.0865390877921,44.7285597469247
famp5,Kx,2000,10.9967244153251,5.38553443960332,3.34865427887421,7.23366626723202,10.427012483692,13.9679491651874,20.6517025754644
famp5,Ky,2000,13.4019689209202,11.1190323300403,0.010704492668971,5.95518258467267,11.3085504340214,18.1292030675266,34.0146949476769
famp5,Kz,2000,22.5093793217767,13.5733929727545,0.000288425935022808,12.8718379582522,22.2812239474978,31.6232507430119,45.3950204729288
famp6,Kx,2000,25.919889852538,7.68833538871465,13.5627152088916,20.6888436379537,25.7250205372599,30.9105864017623,38.4718402275843
famp6,Ky,2000,23.8207177376636,19.2194621871901,4.90734176411344,8.63166412161173,18.6291962692621,33.6046309565778,59.096169030897
famp6,Kz,2000,21.1860576821518,17.4481905125507,9.53638359405073e-05,7.30167820927916,19.2327432943049,31.8703816239662,52.8704959903363
