Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,30.0028565844671,7.00993252688439,19.4640622345902,25.3419132528504,29.7074863235062,34.3233400999405,41.1808557841823
famp1,Ky,2000,53.7908342053653,15.380814175889,30.4211377976077,44.7698451716084,53.0115150954448,61.8258446064881,78.2590460158693
famp1,Kz,2000,38.1717797564078,19.9599888433897,2.43749456764466,24.8714556791807,38.0074378386095,51.5081654753687,71.4640283026239
famp2,Kx,2000,10.0408597986363,4.70612415149613,3.31244181507979,6.78262126443961,9.53710871170348,12.717974473749,18.6363377955526
famp2,Ky,2000,13.9045844107293,10.3998999603229,0.619502601610026,6.7679634791361,12.0462072700015,18.5761037376961,32.73958572197
famp2,Kz,2000,25.5268331886155,14.233658462744,0.0773993852262672,15.2478850989278,25.4128152215466,35.5246830467554,49.2523264478035
famp3,Kx,2000,9.50127630139321,4.79934812271695,2.73353941597625,6.21321352201187,8.81300199984931,12.2628231916548,18.224682336573
famp3,Ky,2000,12.7647536038255,10.5197719920848,0.360008001797424,5.8391618903671,10.9504845066106,17.1544959427472,31.3790595609669
famp3,Kz,2000,25.8862081514249,14.1952923981691,0.03020318232503,16.1968585617183,25.6266023465776,35.6329198909899,49.7466498943738
famp4,Kx,2000,9.29413030513524,4.64472951994124,3.09608206846324,6.07441125857523,8.69694251551567,11.8265678277968,17.3664882868442
famp4,Ky,2000,12.4517589659276,10.6073861752334,0.0303345190133379,5.52363796868501,10.3948189245837,16.4189179874004,31.1677783095046
famp4,Kz,2000,26.7846084937144,14.6313070941842,1.29882835476555,16.7291821118625,26.4695262798743,36.5696136427094,51.2540933519667
famp5,Kx,2000,9.58804419636787,4.70551888994836,3.00822179094711,6.29372619040736,9.16780901941051,12.2181612873885,17.8638015207585
famp5,Ky,2000,12.5689374546029,10.6896875498564,0.022230417967195,5.636372149011,10.2618514374705,16.5654463880235,32.6808009573433
famp5,Kz,2000,26.8304282000279,14.2246417459469,1.14659284323516,17.1323724365339,26.6057082610948,36.390166669589,50.5426597461074
famp6,Kx,2000,25.0366485792312,7.5675591636088,13.3255569610868,20.0978006466626,24.8011235712076,30.0033591093178,36.6642774829519
famp6,Ky,2000,28.0859085443797,19.6462707854851,6.25695482945068,11.0477869343569,24.048023571549,40.3533645461343,63.5111786003438
famp6,Kz,2000,31.2598956455378,19.6501301105815,0.00040014143052143,16.9184234536072,30.4790664481525,44.7618352118911,64.9731720965408
