Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,0.0155913468917105,0.0101136635816599,0.00208390921255768,0.00837979139562745,0.0138374314573297,0.021364148539154,0.0344935506408956
famp1,Ky,2000,0.0730180673439228,0.0454152835434475,0.0257615666515044,0.0484380135197165,0.0649450624763369,0.0869812533677478,0.141072746650197
famp1,Kz,2000,0.0952784287733144,0.0576856858860096,0.0104691316564084,0.0545175087980472,0.0890817483392229,0.129650781973694,0.196929366124314
famp2,Kx,2000,0.00101476372514339,0.00218968563183375,4.98899799933862e-06,1.98143413283664e-05,0.000126618074098775,0.000953933256941669,0.00536282191027917
famp2,Ky,2000,0.0142385072682412,0.0327672232814545,1.9938012453058e-05,0.00109169771790556,0.00722397864371877,0.0161232139274844,0.0456257848052233
famp2,Kz,2000,0.0834109786614285,0.0615333146176832,0.00418871490160464,0.0385221800643388,0.0727797864337288,0.117133340122125,0.201754714956199
famp3,Kx,2000,0.00132182782555357,0.00318266803885241,5.43334031335567e-06,2.2972393376994e-05,0.000123763857544286,0.000962965542098112,0.00691112324359347
famp3,Ky,2000,0.0195979681339564,0.0547215002529938,1.97306279063391e-05,0.000605952773601446,0.00800146529266604,0.0209059840599009,0.0657296465916399
famp3,Kz,2000,0.124489831568064,0.0935058276723076,0.0046543858331652,0.0550862638086357,0.108713116477237,0.1737249888226,0.295178612798723
famp4,Kx,2000,0.00180184677970284,0.00467122613897296,5.80326649082602e-06,3.46505714842217e-05,0.000189943463481351,0.0015606933332398,0.00888680950378341
famp4,Ky,2000,0.0300946915892005,0.0838379195131542,2.12275834208098e-05,0.000376693204884125,0.0110874984091969,0.0309763404856265,0.103742073532055
famp4,Kz,2000,0.190243748832374,0.143613601660887,0.00711386555992786,0.0843327039659914,0.162963220758722,0.274889082458429,0.466973577030329
famp5,Kx,2000,0.00277092711642475,0.00604836164622822,6.97737890847647e-06,4.60652715578578e-05,0.000293532039911136,0.00263652851995467,0.0154925974833831
famp5,Ky,2000,0.0394596005452955,0.0989604297486736,2.41010382293582e-05,0.000227712327347649,0.0157533469087984,0.0446568902016071,0.127019110565324
famp5,Kz,2000,0.27125444051884,0.204722503489412,0.0046538348241666,0.114936948398116,0.236176549598925,0.381675081452633,0.657578181674462
famp6,Kx,2000,0.0568071807856872,0.0517032242543424,1.95641005410201e-05,0.0186981385588223,0.0447719713998037,0.08199140540755,0.156421953045129
famp6,Ky,2000,0.413494058974181,0.388934932678519,0.0420645016441741,0.116395471865358,0.328304893976861,0.574813690593326,1.11081076991822
famp6,Kz,2000,0.580221751753155,0.467858332040082,0.00814259255490182,0.208933836376586,0.498144273190639,0.841468659363211,1.44129073049028
