Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,94.6084711300532,8.63613985846629,81.1181578714737,89.0835097860906,94.4412331901576,100.139795131288,107.999721681519
famp1,Ky,2000,124.616546786498,15.0897026339068,101.155854940184,114.499193854254,124.252429723351,133.494698221038,150.344344556038
famp1,Kz,2000,120.758114832584,21.8155359715548,83.1854692522616,110.252675066896,124.4813689732,135.340792130499,148.294932561953
famp2,Kx,2000,71.2291033337274,9.20828053720367,56.2798113090898,65.186632780581,71.0940198809408,76.9911365676295,86.4996701188921
famp2,Ky,2000,102.563879471485,14.9077301222389,80.791127263811,92.284501852684,101.536840826812,111.193303113981,128.579151926477
famp2,Kz,2000,106.806039027484,19.4804102115322,70.7061931781539,97.824985141021,109.47231673942,119.9569738651,131.987613777318
famp3,Kx,2000,70.6595721874448,9.15199703338991,55.7398018329006,64.7038417328161,70.36514957439,76.7767319800944,85.8332662029705
famp3,Ky,2000,100.834719712022,15.3344478999595,78.6753872039085,90.8177835422126,99.4078539719585,109.33664782879,128.237790763239
famp3,Kz,2000,107.081793826648,18.4997794263971,72.6521906255478,98.4405182569362,109.873258711001,119.665169425514,130.933722437457
famp4,Kx,2000,70.8329856599907,9.34834471432158,55.9478244472346,64.6968390657738,70.6992185408,76.648638383208,85.9478074792733
famp4,Ky,2000,100.708687069344,15.4820658822196,77.9529364577725,90.2283206479438,99.7117925486385,109.389627572645,127.091824177026
famp4,Kz,2000,106.590483789901,19.4624576372795,71.6499940789553,97.6014595392118,109.678701096951,119.370452488567,131.669489410516
famp5,Kx,2000,71.4130841712034,9.31910569514855,56.6723889823957,65.2330523954854,71.3396361600674,77.6225091875276,86.5116494851796
famp5,Ky,2000,100.619527388307,15.2833281153648,77.8234828707318,90.5246935575487,99.6721955290318,109.811832474867,126.881398424143
famp5,Kz,2000,106.894160139793,19.6814626017962,70.3277675262909,98.2425147330867,109.870007987142,119.359152770197,132.864256430967
famp6,Kx,2000,98.1098947191354,9.31996089326552,82.8977094360305,92.2939840707305,98.1885231985899,104.328227297813,112.951015290283
famp6,Ky,2000,100.80078846195,21.6395643415982,65.2860710486886,86.2027888057729,100.766686489224,114.455851626414,137.14926624493
famp6,Kz,2000,102.651136813211,26.9011419057589,53.1418250142169,88.2656710269479,106.74201196616,121.32242772303,138.561166365334
