Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,0.404166368080358,0.261777948541291,0.064942213256357,0.22291707857432,0.355778671916787,0.543234922238483,0.86747876116896
famp1,Ky,2000,1.04947344447921,0.780394385746147,0.0605272387141563,0.570971453207965,0.936691164937092,1.36083235319865,2.31045807480447
famp1,Kz,2000,0.897313443763916,0.851462574681516,2.10091210341886e-05,0.190907563669356,0.714355788118851,1.36522441229043,2.47428307723005
famp2,Kx,2000,0.0458400948430339,0.0910097782533494,5.00973346999552e-06,0.000293906280917801,0.00894430235866014,0.0531900408517178,0.202691899285977
famp2,Ky,2000,0.148826137889773,0.349366301095558,1.36786291449512e-05,3.09235101426552e-05,0.013672648691828,0.184200629303049,0.637144678128968
famp2,Kz,2000,0.698069957408174,0.759571960251723,2.12821572908596e-05,0.055801187631523,0.470471082687195,1.07832222007567,2.25050246346032
famp3,Kx,2000,0.0687276160207339,0.148883258015747,5.24908066533705e-06,0.00031209903911869,0.00931344660431992,0.0677759424661823,0.318267173707773
famp3,Ky,2000,0.181941800619023,0.416072487189346,1.44307367023178e-05,3.11373116003672e-05,0.00334893788715896,0.216872975064055,0.810488711143278
famp3,Kz,2000,1.11867785668631,1.18642650093753,2.14094844741789e-05,0.158766903672549,0.792712165872623,1.65607531162951,3.47233326402492
famp4,Kx,2000,0.0955640544438416,0.206992885900209,5.13039086466742e-06,0.00038098936005832,0.011316424781306,0.0889443910394822,0.47391909377569
famp4,Ky,2000,0.287674167752796,0.841775390188285,1.48006790704383e-05,3.15686307013998e-05,0.000923725460042947,0.289530568054613,1.24657149006225
famp4,Kz,2000,1.74171730634987,1.88821479460338,2.35761571717012e-05,0.231532349222148,1.19936277852286,2.66984135323223,5.39387827656392
famp5,Kx,2000,0.151416751939703,0.31698339144953,7.17289454710059e-06,0.000673609861405302,0.0265090497992845,0.161480958425743,0.68371013512176
famp5,Ky,2000,0.401937852499547,0.965104283202559,1.82335598619258e-05,3.63255902988959e-05,0.00114911643581966,0.454564916136421,1.74714339107101
famp5,Kz,2000,2.51984252731079,2.69577620467558,2.98757855127911e-05,0.362274047353107,1.73471819797411,3.90162199533486,7.52281869616338
famp6,Kx,2000,0.911839281875583,0.979578559694477,1.07135552597946e-05,0.222192715134163,0.626051342517549,1.27697795159418,2.79135989564902
famp6,Ky,2000,4.21014905965475,5.91883898775684,0.598448003076166,1.00554828980132,1.78160630488618,5.0912715245282,14.8081828906999
famp6,Kz,2000,4.39568539552558,5.66550264277202,2.57881749595415e-05,0.0104664113381831,2.19555236225163,6.83258062871168,16.2885277506719
