Window,Component,N,Mean_mD,Std_mD,P05_mD,P25_mD,Median_mD,P75_mD,P95_mD
famp1,Kx,2000,0.186273735361141,0.0453905275761355,0.11725543137263,0.156379569291007,0.184343534696249,0.213643771066425,0.260045234937793
famp1,Ky,2000,0.260499253447846,0.0794932788521402,0.167470104643801,0.209714368031897,0.245927520474907,0.292131324416436,0.393382168346707
famp1,Kz,2000,0.430154666254611,0.106256195293421,0.260700670838802,0.359743599241053,0.426359944001867,0.495409753078362,0.602248342457274
famp2,Kx,2000,0.212925011176121,0.0561624706721998,0.129625300895676,0.174061429189018,0.208399873216464,0.247525679983343,0.312878171365492
famp2,Ky,2000,0.334538643098474,0.112373179706638,0.200224257021426,0.258125358660413,0.314562293664396,0.386540274918477,0.539745658545612
famp2,Kz,2000,0.604221370325089,0.156650562138607,0.362737208681618,0.498224694429784,0.60174702098129,0.704694972180251,0.874791446880689
famp3,Kx,2000,0.316550026321656,0.081716177677687,0.193833916310702,0.259997820628522,0.310107873552065,0.366868920756204,0.463108824360871
famp3,Ky,2000,0.491869653848465,0.175532957703906,0.288511889355804,0.376305999809402,0.458617613497415,0.56278738820291,0.804913571828021
famp3,Kz,2000,0.905528601375985,0.23420249154813,0.551719788741897,0.741012841159052,0.887400990860866,1.05286462362093,1.30082369490766
famp4,Kx,2000,0.474339497572084,0.123777445900838,0.290825922884412,0.39226505191035,0.464171357034302,0.544114118489889,0.689232155981019
famp4,Ky,2000,0.748680907675569,0.269779544703082,0.438746183332964,0.583846612681299,0.699301989645008,0.848340773703006,1.18753809947032
famp4,Kz,2000,1.36446328693326,0.352624507005165,0.834527044585037,1.13064713397137,1.34922271774565,1.58207022408016,1.95879775222285
famp5,Kx,2000,0.719129569677247,0.18684313577057,0.444690650230697,0.592585869261014,0.708478889514696,0.82974598478672,1.03264655438269
famp5,Ky,2000,1.11711253533371,0.376698927858,0.670391306766493,0.873471672933047,1.05266829656795,1.28201310497754,1.74056665100234
famp5,Kz,2000,2.05593324938099,0.515979019884482,1.27050479088483,1.69210474304969,2.04348539632888,2.37953719603442,2.89071239617956
famp6,Kx,2000,1.60736029557854,0.405480972587426,0.976976980833948,1.32491385894541,1.58990765076807,1.85469021820027,2.29957088610769
famp6,Ky,2000,2.11997264295248,0.67837940457479,1.27163282016337,1.67047420571709,2.01782222419444,2.43306014736041,3.29888081949766
famp6,Kz,2000,3.51173037631299,0.876123271189599,2.15379427636069,2.94078378274348,3.48386274951509,4.0653727014248,4.9484116642038
