Row,N10,N20,N30,N40,N50,N100,N200,N300,N400,N500,N1000
famp1,0.388429959449544,0.109230917079208,0.136013793420097,0.104183191495127,0.105618820963462,0.127572541784483,0.0499917346548199,0.0731715198874906,0.0283045699692913,0.0524463008934979,0.0751744213928585
famp2,0.15283699838046,0.501405423550433,0.120178185934821,0.0524186441370393,0.0822375624667787,0.157907720091294,0.0726097977897418,0.0510010239917723,0.0446142420058389,0.0450337972545181,0.0281329303515004
famp3,0.419182100324999,0.177851686525905,0.366550220810134,0.315673156280076,0.175993128437072,0.102079765140586,0.102991244054265,0.029328396971251,0.073027832346339,0.0543244354660035,0.0189173945500911
famp4,0.308449114307785,0.128467074971649,0.0903523022495217,0.171367775590253,0.0835326323538143,0.085679714235843,0.049175920556746,0.0328615337407385,0.0500672815579833,0.0441650358796113,0.0516501145379718
famp5,0.16318090711295,0.302658302019616,0.172674582762879,0.175293159543369,0.119507927410383,0.109141365026635,0.141903808304977,0.0396560041471089,0.0441090075518699,0.0845139086656498,0.0493093885614358
famp6,0.283886188425596,0.31665459197349,0.12252254077424,0.19884479753768,0.15779752378924,0.132950199757796,0.0899504449620176,0.170813303398633,0.0449172570933651,0.100686256346932,0.0295995221992516
