Window,Nsim,Repeat,Metric,Component,Score
famp2,200,10,Wasserstein,kxx,0.0787355632937821
famp2,200,10,Wasserstein,kyy,0.102755117410863
famp2,200,10,Wasserstein,kzz,0.0311444440287489
famp2,200,11,MAE,kxx,0.00599583333333333
famp2,200,11,MAE,kyy,0.00637083333333333
famp2,200,11,MAE,kzz,0.00625416666666666
famp2,200,11,Hellinger,kxx,0.066947396767978
famp2,200,11,Hellinger,kyy,0.0737267435913124
famp2,200,11,Hellinger,kzz,0.100136796057499
famp2,200,11,Wasserstein,kxx,0.0768718178438563
famp2,200,11,Wasserstein,kyy,0.0860724468186005
famp2,200,11,Wasserstein,kzz,0.144002342837988
famp2,200,12,MAE,kxx,0.00470416666666667
famp2,200,12,MAE,kyy,0.00478333333333333
famp2,200,12,MAE,kzz,0.005625
famp2,200,12,Hellinger,kxx,0.0736996636722909
famp2,200,12,Hellinger,kyy,0.0737177249445772
famp2,200,12,Hellinger,kzz,0.128264342118888
famp2,200,12,Wasserstein,kxx,0.0367705528475316
famp2,200,12,Wasserstein,kyy,0.0535264420913891
famp2,200,12,Wasserstein,kzz,0.0844867234564763
famp2,200,13,MAE,kxx,0.005575
famp2,200,13,MAE,kyy,0.005325
famp2,200,13,MAE,kzz,0.00671666666666667
famp2,200,13,Hellinger,kxx,0.0997035697969943
famp2,200,13,Hellinger,kyy,0.112821369659061
famp2,200,13,Hellinger,kzz,0.0976546100814543
famp2,200,13,Wasserstein,kxx,0.0664302212467428
famp2,200,13,Wasserstein,kyy,0.0624185874223893
famp2,200,13,Wasserstein,kzz,0.0910829593174665
famp2,200,14,MAE,kxx,0.00776666666666667
famp2,200,14,MAE,kyy,0.0080625
famp2,200,14,MAE,kzz,0.0023875
famp2,200,14,Hellinger,kxx,0.118983980575749
famp2,200,14,Hellinger,kyy,0.10102360611318
famp2,200,14,Hellinger,kzz,0.0604770335788661
famp2,200,14,Wasserstein,kxx,0.077514413773244
famp2,200,14,Wasserstein,kyy,0.0766540675617681
famp2,200,14,Wasserstein,kzz,0.0555351003473123
famp2,200,15,MAE,kxx,0.00642916666666667
famp2,200,15,MAE,kyy,0.00704583333333334
famp2,200,15,MAE,kzz,0.0067625
famp2,200,15,Hellinger,kxx,0.0918793282444971
famp2,200,15,Hellinger,kyy,0.091565262038255
famp2,200,15,Hellinger,kzz,0.124648033071689
famp2,200,15,Wasserstein,kxx,0.051977733408668
famp2,200,15,Wasserstein,kyy,0.187248321353501
famp2,200,15,Wasserstein,kzz,0.0564982450580044
famp2,200,16,MAE,kxx,0.00507083333333333
famp2,200,16,MAE,kyy,0.0057375
famp2,200,16,MAE,kzz,0.00653333333333333
famp2,200,16,Hellinger,kxx,0.0641893862680387
famp2,200,16,Hellinger,kyy,0.117336931329457
famp2,200,16,Hellinger,kzz,0.115361012949074
famp2,200,16,Wasserstein,kxx,0.040639764031631
famp2,200,16,Wasserstein,kyy,0.0794524952938946
famp2,200,16,Wasserstein,kzz,0.144303255500191
famp2,200,17,MAE,kxx,0.0093375
famp2,200,17,MAE,kyy,0.00941666666666667
famp2,200,17,MAE,kzz,0.0081125
famp2,200,17,Hellinger,kxx,0.104298274766372
famp2,200,17,Hellinger,kyy,0.113579193964527
famp2,200,17,Hellinger,kzz,0.100798603860761
famp2,200,17,Wasserstein,kxx,0.0524118180295365
famp2,200,17,Wasserstein,kyy,0.0647515567912485
famp2,200,17,Wasserstein,kzz,0.0728476372580397
famp2,200,18,MAE,kxx,0.0103208333333333
famp2,200,18,MAE,kyy,0.00824166666666667
famp2,200,18,MAE,kzz,0.00575416666666666
famp2,200,18,Hellinger,kxx,0.105255585556752
famp2,200,18,Hellinger,kyy,0.0980011926168334
famp2,200,18,Hellinger,kzz,0.0805868735239129
famp2,200,18,Wasserstein,kxx,0.0840385929431297
famp2,200,18,Wasserstein,kyy,0.0855026170083219
famp2,200,18,Wasserstein,kzz,0.0613451260162756
famp2,200,19,MAE,kxx,0.0069625
famp2,200,19,MAE,kyy,0.00922083333333334
famp2,200,19,MAE,kzz,0.00717083333333333
famp2,200,19,Hellinger,kxx,0.105009272749973
famp2,200,19,Hellinger,kyy,0.117806632556013
famp2,200,19,Hellinger,kzz,0.0862228366651183
famp2,200,19,Wasserstein,kxx,0.0623114284462341
famp2,200,19,Wasserstein,kyy,0.0838425426074204
famp2,200,19,Wasserstein,kzz,0.0712620431763609
famp2,200,20,MAE,kxx,0.0049875
famp2,200,20,MAE,kyy,0.006825
famp2,200,20,MAE,kzz,0.00565
famp2,200,20,Hellinger,kxx,0.087597832844478
famp2,200,20,Hellinger,kyy,0.0734198354549813
famp2,200,20,Hellinger,kzz,0.0959243601369744
famp2,200,20,Wasserstein,kxx,0.0697203684764846
famp2,200,20,Wasserstein,kyy,0.134178164252357
famp2,200,20,Wasserstein,kzz,0.0493590982761914
famp2,200,21,MAE,kxx,0.00764583333333334
famp2,200,21,MAE,kyy,0.00934166666666667
famp2,200,21,MAE,kzz,0.0062625
famp2,200,21,Hellinger,kxx,0.107967984969552
famp2,200,21,Hellinger,kyy,0.12039356830457
famp2,200,21,Hellinger,kzz,0.0914558095536477
famp2,200,21,Wasserstein,kxx,0.0495611320886725
famp2,200,21,Wasserstein,kyy,0.147109802459255
famp2,200,21,Wasserstein,kzz,0.0488701971066809
famp2,200,22,MAE,kxx,0.00439166666666667
famp2,200,22,MAE,kyy,0.00482916666666667
famp2,200,22,MAE,kzz,0.005175
famp2,200,22,Hellinger,kxx,0.105060190647823
famp2,200,22,Hellinger,kyy,0.0752050220573234
famp2,200,22,Hellinger,kzz,0.0858630690863354
famp2,200,22,Wasserstein,kxx,0.0432263131841838
famp2,200,22,Wasserstein,kyy,0.0944808257138154
famp2,200,22,Wasserstein,kzz,0.104238970283796
famp2,200,23,MAE,kxx,0.00598333333333334
famp2,200,23,MAE,kyy,0.00913333333333334
famp2,200,23,MAE,kzz,0.00520833333333333
famp2,200,23,Hellinger,kxx,0.103410827627595
famp2,200,23,Hellinger,kyy,0.134216796266524
famp2,200,23,Hellinger,kzz,0.097156900952132
famp2,200,23,Wasserstein,kxx,0.0696893345030635
famp2,200,23,Wasserstein,kyy,0.0534633681373466
famp2,200,23,Wasserstein,kzz,0.0784470887507717
famp2,200,24,MAE,kxx,0.005875
famp2,200,24,MAE,kyy,0.00627083333333333
famp2,200,24,MAE,kzz,0.0046625
famp2,200,24,Hellinger,kxx,0.0974850452891069
famp2,200,24,Hellinger,kyy,0.0782490741843989
famp2,200,24,Hellinger,kzz,0.0800493145455157
famp2,200,24,Wasserstein,kxx,0.0745226684501281
famp2,200,24,Wasserstein,kyy,0.0759606577058724
famp2,200,24,Wasserstein,kzz,0.0607303715978652
famp2,200,25,MAE,kxx,0.00677083333333333
famp2,200,25,MAE,kyy,0.006175
famp2,200,25,MAE,kzz,0.00905
famp2,200,25,Hellinger,kxx,0.119907593631361
famp2,200,25,Hellinger,kyy,0.0956957081648512
famp2,200,25,Hellinger,kzz,0.107190053378692
famp2,200,25,Wasserstein,kxx,0.0797095740998924
famp2,200,25,Wasserstein,kyy,0.0678138645755998
famp2,200,25,Wasserstein,kzz,0.15269678930542
famp2,200,26,MAE,kxx,0.00512083333333333
famp2,200,26,MAE,kyy,0.0104458333333333
famp2,200,26,MAE,kzz,0.00501666666666667
famp2,200,26,Hellinger,kxx,0.123307131933472
famp2,200,26,Hellinger,kyy,0.143214031345375
famp2,200,26,Hellinger,kzz,0.0980441374006687
famp2,200,26,Wasserstein,kxx,0.117418341436082
famp2,200,26,Wasserstein,kyy,0.145356152970547
famp2,200,26,Wasserstein,kzz,0.112867142413849
famp2,200,27,MAE,kxx,0.00957083333333333
famp2,200,27,MAE,kyy,0.005375
famp2,200,27,MAE,kzz,0.00405
famp2,200,27,Hellinger,kxx,0.130268500195864
famp2,200,27,Hellinger,kyy,0.0825001938452189
famp2,200,27,Hellinger,kzz,0.0720362730159963
famp2,200,27,Wasserstein,kxx,0.113962082834454
famp2,200,27,Wasserstein,kyy,0.139076425434266
famp2,200,27,Wasserstein,kzz,0.118224501032075
famp2,200,28,MAE,kxx,0.00614583333333333
famp2,200,28,MAE,kyy,0.0108083333333333
famp2,200,28,MAE,kzz,0.00497083333333333
famp2,200,28,Hellinger,kxx,0.0844435402480667
famp2,200,28,Hellinger,kyy,0.1242000092234
famp2,200,28,Hellinger,kzz,0.0765559374552476
famp2,200,28,Wasserstein,kxx,0.0955887846047223
famp2,200,28,Wasserstein,kyy,0.187936857314149
famp2,200,28,Wasserstein,kzz,0.0914542451703653
famp2,200,29,MAE,kxx,0.00698333333333333
famp2,200,29,MAE,kyy,0.0102
famp2,200,29,MAE,kzz,0.00537916666666667
famp2,200,29,Hellinger,kxx,0.111102955426482
famp2,200,29,Hellinger,kyy,0.122958006176076
famp2,200,29,Hellinger,kzz,0.0733703507467285
famp2,200,29,Wasserstein,kxx,0.140845262629828
famp2,200,29,Wasserstein,kyy,0.105453585821732
famp2,200,29,Wasserstein,kzz,0.0372543719321344
famp2,200,30,MAE,kxx,0.00628333333333334
famp2,200,30,MAE,kyy,0.00629583333333333
famp2,200,30,MAE,kzz,0.00779583333333333
famp2,200,30,Hellinger,kxx,0.108802841857921
famp2,200,30,Hellinger,kyy,0.0974841021884377
famp2,200,30,Hellinger,kzz,0.107653442459279
famp2,200,30,Wasserstein,kxx,0.113993864148999
famp2,200,30,Wasserstein,kyy,0.146324766232161
famp2,200,30,Wasserstein,kzz,0.0688249023399505
famp2,300,1,MAE,kxx,0.00564722222222223
famp2,300,1,MAE,kyy,0.0063
famp2,300,1,MAE,kzz,0.00360972222222222
famp2,300,1,Hellinger,kxx,0.0908226636496474
famp2,300,1,Hellinger,kyy,0.121951015091257
famp2,300,1,Hellinger,kzz,0.0837959361744736
famp2,300,1,Wasserstein,kxx,0.0616701614540581
famp2,300,1,Wasserstein,kyy,0.0855897359777537
famp2,300,1,Wasserstein,kzz,0.0822881059360718
famp2,300,2,MAE,kxx,0.00514583333333333
famp2,300,2,MAE,kyy,0.00484861111111111
famp2,300,2,MAE,kzz,0.00445138888888889
famp2,300,2,Hellinger,kxx,0.059922889567653
famp2,300,2,Hellinger,kyy,0.0676109584304994
famp2,300,2,Hellinger,kzz,0.0874602613501048
famp2,300,2,Wasserstein,kxx,0.0491809756260797
famp2,300,2,Wasserstein,kyy,0.0360618439008459
famp2,300,2,Wasserstein,kzz,0.0514735685639695
famp2,300,3,MAE,kxx,0.00372638888888889
famp2,300,3,MAE,kyy,0.00614722222222222
famp2,300,3,MAE,kzz,0.00413888888888889
famp2,300,3,Hellinger,kxx,0.0677544276374771
famp2,300,3,Hellinger,kyy,0.0874787589403552
famp2,300,3,Hellinger,kzz,0.058064046842122
famp2,300,3,Wasserstein,kxx,0.0491066241219732
famp2,300,3,Wasserstein,kyy,0.151403234096968
famp2,300,3,Wasserstein,kzz,0.0275693709400903
famp2,300,4,MAE,kxx,0.0057
famp2,300,4,MAE,kyy,0.00615555555555555
famp2,300,4,MAE,kzz,0.00545972222222222
famp2,300,4,Hellinger,kxx,0.0943716811895049
famp2,300,4,Hellinger,kyy,0.090613607625907
famp2,300,4,Hellinger,kzz,0.0866709498379794
famp2,300,4,Wasserstein,kxx,0.0914114442811535
famp2,300,4,Wasserstein,kyy,0.0604727322230917
famp2,300,4,Wasserstein,kzz,0.0608256514148222
famp2,300,5,MAE,kxx,0.0053375
famp2,300,5,MAE,kyy,0.00395972222222222
famp2,300,5,MAE,kzz,0.00528194444444444
famp2,300,5,Hellinger,kxx,0.109481404996841
famp2,300,5,Hellinger,kyy,0.0659181952408253
famp2,300,5,Hellinger,kzz,0.0728623758670573
famp2,300,5,Wasserstein,kxx,0.0704080165628102
famp2,300,5,Wasserstein,kyy,0.0454431877744938
famp2,300,5,Wasserstein,kzz,0.08155699537806
famp2,300,6,MAE,kxx,0.0055625
famp2,300,6,MAE,kyy,0.00471527777777778
famp2,300,6,MAE,kzz,0.00470972222222222
famp2,300,6,Hellinger,kxx,0.0665470918862735
famp2,300,6,Hellinger,kyy,0.0618925286133365
famp2,300,6,Hellinger,kzz,0.0810171644533878
famp2,300,6,Wasserstein,kxx,0.0978282387093224
famp2,300,6,Wasserstein,kyy,0.0892484893041093
famp2,300,6,Wasserstein,kzz,0.0657120765965689
famp2,300,7,MAE,kxx,0.00325416666666667
famp2,300,7,MAE,kyy,0.0065625
famp2,300,7,MAE,kzz,0.00606944444444445
famp2,300,7,Hellinger,kxx,0.0451027881355019
famp2,300,7,Hellinger,kyy,0.0827165291878801
famp2,300,7,Hellinger,kzz,0.0737181378954491
famp2,300,7,Wasserstein,kxx,0.0341360663974341
famp2,300,7,Wasserstein,kyy,0.188394035304604
famp2,300,7,Wasserstein,kzz,0.0460590306431737
famp2,300,8,MAE,kxx,0.0043625
famp2,300,8,MAE,kyy,0.00520416666666667
famp2,300,8,MAE,kzz,0.00615138888888889
famp2,300,8,Hellinger,kxx,0.0533208050700298
famp2,300,8,Hellinger,kyy,0.0818671660718945
famp2,300,8,Hellinger,kzz,0.0802154220323681
famp2,300,8,Wasserstein,kxx,0.0658248158293605
famp2,300,8,Wasserstein,kyy,0.0394906562430525
famp2,300,8,Wasserstein,kzz,0.0868051613685634
famp2,300,9,MAE,kxx,0.00576805555555556
famp2,300,9,MAE,kyy,0.00639166666666667
famp2,300,9,MAE,kzz,0.003775
famp2,300,9,Hellinger,kxx,0.0841304841224664
famp2,300,9,Hellinger,kyy,0.0820831545429344
famp2,300,9,Hellinger,kzz,0.0589566030911788
famp2,300,9,Wasserstein,kxx,0.0296596100013474
famp2,300,9,Wasserstein,kyy,0.0813346509124956
famp2,300,9,Wasserstein,kzz,0.0377445774003226
famp2,300,10,MAE,kxx,0.00576527777777778
famp2,300,10,MAE,kyy,0.00486666666666667
famp2,300,10,MAE,kzz,0.00560694444444444
famp2,300,10,Hellinger,kxx,0.0702356188369955
famp2,300,10,Hellinger,kyy,0.0696742700723984
famp2,300,10,Hellinger,kzz,0.0900526497033851
famp2,300,10,Wasserstein,kxx,0.0837635589573173
famp2,300,10,Wasserstein,kyy,0.0563942076796062
famp2,300,10,Wasserstein,kzz,0.054680665343671
famp2,300,11,MAE,kxx,0.0046
famp2,300,11,MAE,kyy,0.00467083333333333
famp2,300,11,MAE,kzz,0.00382777777777778
famp2,300,11,Hellinger,kxx,0.0593821593912679
famp2,300,11,Hellinger,kyy,0.068600784593649
famp2,300,11,Hellinger,kzz,0.0849455252114679
famp2,300,11,Wasserstein,kxx,0.0348404056171702
famp2,300,11,Wasserstein,kyy,0.11288495516732
famp2,300,11,Wasserstein,kzz,0.0873173444514559
famp2,300,12,MAE,kxx,0.003425
famp2,300,12,MAE,kyy,0.00943333333333333
famp2,300,12,MAE,kzz,0.00562361111111111
famp2,300,12,Hellinger,kxx,0.0629868998790748
famp2,300,12,Hellinger,kyy,0.0995797615577578
famp2,300,12,Hellinger,kzz,0.0899522972097224
famp2,300,12,Wasserstein,kxx,0.035321713289498
famp2,300,12,Wasserstein,kyy,0.220327004366481
famp2,300,12,Wasserstein,kzz,0.0560544511355111
famp2,300,13,MAE,kxx,0.00257777777777778
famp2,300,13,MAE,kyy,0.00679583333333333
famp2,300,13,MAE,kzz,0.00638611111111111
famp2,300,13,Hellinger,kxx,0.0390604105868507
famp2,300,13,Hellinger,kyy,0.0858379946144479
famp2,300,13,Hellinger,kzz,0.0755011731238115
famp2,300,13,Wasserstein,kxx,0.0323200894933264
famp2,300,13,Wasserstein,kyy,0.0828795948142795
famp2,300,13,Wasserstein,kzz,0.0655767635003784
famp2,300,14,MAE,kxx,0.00677777777777778
famp2,300,14,MAE,kyy,0.00823611111111111
famp2,300,14,MAE,kzz,0.0056625
famp2,300,14,Hellinger,kxx,0.0687534678973559
famp2,300,14,Hellinger,kyy,0.0944008302236269
famp2,300,14,Hellinger,kzz,0.0726707066827876
famp2,300,14,Wasserstein,kxx,0.0669407355704056
famp2,300,14,Wasserstein,kyy,0.070161117737542
famp2,300,14,Wasserstein,kzz,0.10059861687237
famp2,300,15,MAE,kxx,0.00592916666666667
famp2,300,15,MAE,kyy,0.00668055555555556
famp2,300,15,MAE,kzz,0.00424444444444444
famp2,300,15,Hellinger,kxx,0.106618873510389
famp2,300,15,Hellinger,kyy,0.0841010598060205
famp2,300,15,Hellinger,kzz,0.0748084203125504
famp2,300,15,Wasserstein,kxx,0.0535331846953811
famp2,300,15,Wasserstein,kyy,0.140967369925078
famp2,300,15,Wasserstein,kzz,0.0741756393084251
famp2,300,16,MAE,kxx,0.00743333333333333
famp2,300,16,MAE,kyy,0.00464305555555555
famp2,300,16,MAE,kzz,0.00728611111111111
famp2,300,16,Hellinger,kxx,0.101791686046092
famp2,300,16,Hellinger,kyy,0.0604617538504901
famp2,300,16,Hellinger,kzz,0.0998559950963376
famp2,300,16,Wasserstein,kxx,0.058342621539617
famp2,300,16,Wasserstein,kyy,0.0665949322798146
famp2,300,16,Wasserstein,kzz,0.155320670752759
famp2,300,17,MAE,kxx,0.00349027777777778
famp2,300,17,MAE,kyy,0.00316944444444444
famp2,300,17,MAE,kzz,0.00452638888888889
famp2,300,17,Hellinger,kxx,0.0506766372541997
famp2,300,17,Hellinger,kyy,0.0535233415994107
famp2,300,17,Hellinger,kzz,0.0836694433544297
famp2,300,17,Wasserstein,kxx,0.0797613607192351
famp2,300,17,Wasserstein,kyy,0.0383362855973102
famp2,300,17,Wasserstein,kzz,0.0521642715493581
famp2,300,18,MAE,kxx,0.00505555555555556
famp2,300,18,MAE,kyy,0.00330416666666667
famp2,300,18,MAE,kzz,0.00764027777777778
famp2,300,18,Hellinger,kxx,0.0680848982465465
famp2,300,18,Hellinger,kyy,0.0562618498225952
famp2,300,18,Hellinger,kzz,0.0849029759630854
famp2,300,18,Wasserstein,kxx,0.0414889767349334
famp2,300,18,Wasserstein,kyy,0.0296023471609608
famp2,300,18,Wasserstein,kzz,0.0757115369412226
famp2,300,19,MAE,kxx,0.003425
famp2,300,19,MAE,kyy,0.00540277777777778
famp2,300,19,MAE,kzz,0.00391388888888889
famp2,300,19,Hellinger,kxx,0.0472385073764842
famp2,300,19,Hellinger,kyy,0.0601737009031814
famp2,300,19,Hellinger,kzz,0.0573764976336173
famp2,300,19,Wasserstein,kxx,0.0384436023772037
famp2,300,19,Wasserstein,kyy,0.0506543957936257
famp2,300,19,Wasserstein,kzz,0.0652966997564094
famp2,300,20,MAE,kxx,0.00661388888888889
famp2,300,20,MAE,kyy,0.0053875
famp2,300,20,MAE,kzz,0.00497916666666667
famp2,300,20,Hellinger,kxx,0.0802250696880287
famp2,300,20,Hellinger,kyy,0.0724195271409034
famp2,300,20,Hellinger,kzz,0.0964758686303002
famp2,300,20,Wasserstein,kxx,0.10325948352449
famp2,300,20,Wasserstein,kyy,0.0532608819071355
famp2,300,20,Wasserstein,kzz,0.0582903696914846
famp2,300,21,MAE,kxx,0.0037625
famp2,300,21,MAE,kyy,0.00698055555555556
famp2,300,21,MAE,kzz,0.0039125
famp2,300,21,Hellinger,kxx,0.0450879310206016
famp2,300,21,Hellinger,kyy,0.0936627227502205
famp2,300,21,Hellinger,kzz,0.064112158753425
famp2,300,21,Wasserstein,kxx,0.0512332228492077
famp2,300,21,Wasserstein,kyy,0.0694454048429047
famp2,300,21,Wasserstein,kzz,0.0597567910589579
famp2,300,22,MAE,kxx,0.003725
famp2,300,22,MAE,kyy,0.00408611111111111
famp2,300,22,MAE,kzz,0.00576666666666666
famp2,300,22,Hellinger,kxx,0.110309858950643
famp2,300,22,Hellinger,kyy,0.0714851972979303
famp2,300,22,Hellinger,kzz,0.0932749558544129
famp2,300,22,Wasserstein,kxx,0.101546055363852
famp2,300,22,Wasserstein,kyy,0.0605262137052449
famp2,300,22,Wasserstein,kzz,0.072317971968388
famp2,300,23,MAE,kxx,0.00420416666666667
famp2,300,23,MAE,kyy,0.00291388888888889
famp2,300,23,MAE,kzz,0.00776944444444444
famp2,300,23,Hellinger,kxx,0.0909459470649602
famp2,300,23,Hellinger,kyy,0.0461341529114412
famp2,300,23,Hellinger,kzz,0.0936778848991088
famp2,300,23,Wasserstein,kxx,0.0760634079684487
famp2,300,23,Wasserstein,kyy,0.0302977556348523
famp2,300,23,Wasserstein,kzz,0.0321489329269308
famp2,300,24,MAE,kxx,0.00578611111111111
famp2,300,24,MAE,kyy,0.00593194444444444
famp2,300,24,MAE,kzz,0.00744722222222222
famp2,300,24,Hellinger,kxx,0.0869287145930453
famp2,300,24,Hellinger,kyy,0.076229968611024
famp2,300,24,Hellinger,kzz,0.0915799170269461
famp2,300,24,Wasserstein,kxx,0.139413620055647
famp2,300,24,Wasserstein,kyy,0.140276698246261
famp2,300,24,Wasserstein,kzz,0.0710943972085069
famp2,300,25,MAE,kxx,0.00450416666666667
famp2,300,25,MAE,kyy,0.00579166666666667
famp2,300,25,MAE,kzz,0.0053875
famp2,300,25,Hellinger,kxx,0.0692605886893975
famp2,300,25,Hellinger,kyy,0.0846207430124758
famp2,300,25,Hellinger,kzz,0.0789650449204982
famp2,300,25,Wasserstein,kxx,0.0269237574719925
famp2,300,25,Wasserstein,kyy,0.0415021190572615
famp2,300,25,Wasserstein,kzz,0.0879994716106396
famp2,300,26,MAE,kxx,0.00348055555555555
famp2,300,26,MAE,kyy,0.00487638888888889
famp2,300,26,MAE,kzz,0.0040625
famp2,300,26,Hellinger,kxx,0.0643252891093523
famp2,300,26,Hellinger,kyy,0.0613690148028853
famp2,300,26,Hellinger,kzz,0.091324510574445
famp2,300,26,Wasserstein,kxx,0.0392637994234768
famp2,300,26,Wasserstein,kyy,0.0994678766845092
famp2,300,26,Wasserstein,kzz,0.0600145246621785
famp2,300,27,MAE,kxx,0.00854305555555556
famp2,300,27,MAE,kyy,0.00575
famp2,300,27,MAE,kzz,0.00419583333333333
famp2,300,27,Hellinger,kxx,0.0819902163628399
famp2,300,27,Hellinger,kyy,0.0772371140541145
famp2,300,27,Hellinger,kzz,0.0565026647854803
famp2,300,27,Wasserstein,kxx,0.0618032602054144
famp2,300,27,Wasserstein,kyy,0.12159602867975
famp2,300,27,Wasserstein,kzz,0.0694123899664811
famp2,300,28,MAE,kxx,0.00528472222222222
famp2,300,28,MAE,kyy,0.00821666666666667
famp2,300,28,MAE,kzz,0.00399027777777778
famp2,300,28,Hellinger,kxx,0.0933604156701631
famp2,300,28,Hellinger,kyy,0.112609022902374
famp2,300,28,Hellinger,kzz,0.0756898725526127
famp2,300,28,Wasserstein,kxx,0.11147892709857
famp2,300,28,Wasserstein,kyy,0.110223936576378
famp2,300,28,Wasserstein,kzz,0.0414918563051561
famp2,300,29,MAE,kxx,0.00299305555555555
famp2,300,29,MAE,kyy,0.00613055555555555
famp2,300,29,MAE,kzz,0.00465833333333333
famp2,300,29,Hellinger,kxx,0.069924760117102
famp2,300,29,Hellinger,kyy,0.0843731205141757
famp2,300,29,Hellinger,kzz,0.0878136821814991
famp2,300,29,Wasserstein,kxx,0.0466812953012945
famp2,300,29,Wasserstein,kyy,0.0499181222859851
famp2,300,29,Wasserstein,kzz,0.0577935214516836
famp2,300,30,MAE,kxx,0.0034375
famp2,300,30,MAE,kyy,0.00585972222222222
famp2,300,30,MAE,kzz,0.00503611111111111
famp2,300,30,Hellinger,kxx,0.0463127292101963
famp2,300,30,Hellinger,kyy,0.090042337114567
famp2,300,30,Hellinger,kzz,0.0750527152674089
famp2,300,30,Wasserstein,kxx,0.0848931947266424
famp2,300,30,Wasserstein,kyy,0.0817213863334062
famp2,300,30,Wasserstein,kzz,0.0969609394300124
famp2,400,1,MAE,kxx,0.00457916666666667
famp2,400,1,MAE,kyy,0.00645416666666667
famp2,400,1,MAE,kzz,0.00275416666666667
famp2,400,1,Hellinger,kxx,0.0727929116643127
famp2,400,1,Hellinger,kyy,0.0900617065465994
famp2,400,1,Hellinger,kzz,0.0526055823237329
famp2,400,1,Wasserstein,kxx,0.0531236324466414
famp2,400,1,Wasserstein,kyy,0.0819164348561882
famp2,400,1,Wasserstein,kzz,0.0258815085531552
famp2,400,2,MAE,kxx,0.003475
famp2,400,2,MAE,kyy,0.00515
famp2,400,2,MAE,kzz,0.002925
famp2,400,2,Hellinger,kxx,0.0552336958856917
famp2,400,2,Hellinger,kyy,0.0693977172606243
famp2,400,2,Hellinger,kzz,0.0676019091052665
famp2,400,2,Wasserstein,kxx,0.0576808135721781
famp2,400,2,Wasserstein,kyy,0.0352082203482507
famp2,400,2,Wasserstein,kzz,0.0771280425219104
famp2,400,3,MAE,kxx,0.00543333333333333
famp2,400,3,MAE,kyy,0.00648333333333333
famp2,400,3,MAE,kzz,0.00443333333333333
famp2,400,3,Hellinger,kxx,0.0579693017252054
famp2,400,3,Hellinger,kyy,0.0729245487529835
famp2,400,3,Hellinger,kzz,0.0751905306534879
famp2,400,3,Wasserstein,kxx,0.0394707394969058
famp2,400,3,Wasserstein,kyy,0.106761102772031
famp2,400,3,Wasserstein,kzz,0.0818238259017992
famp2,400,4,MAE,kxx,0.00547083333333333
famp2,400,4,MAE,kyy,0.004975
famp2,400,4,MAE,kzz,0.00446666666666667
famp2,400,4,Hellinger,kxx,0.0961645712654849
famp2,400,4,Hellinger,kyy,0.0621065712016972
famp2,400,4,Hellinger,kzz,0.0668472158704239
famp2,400,4,Wasserstein,kxx,0.0329589752669744
famp2,400,4,Wasserstein,kyy,0.0247841078712981
famp2,400,4,Wasserstein,kzz,0.0484524768164968
famp2,400,5,MAE,kxx,0.00400833333333333
famp2,400,5,MAE,kyy,0.0052375
famp2,400,5,MAE,kzz,0.00429166666666666
famp2,400,5,Hellinger,kxx,0.0625083072535974
famp2,400,5,Hellinger,kyy,0.0818880708451267
famp2,400,5,Hellinger,kzz,0.067064423192259
famp2,400,5,Wasserstein,kxx,0.049129202679524
famp2,400,5,Wasserstein,kyy,0.0977538710885189
famp2,400,5,Wasserstein,kzz,0.0704577081888412
famp2,400,6,MAE,kxx,0.00415833333333333
famp2,400,6,MAE,kyy,0.006425
famp2,400,6,MAE,kzz,0.00359583333333333
famp2,400,6,Hellinger,kxx,0.0554971555772649
famp2,400,6,Hellinger,kyy,0.0744585939671264
famp2,400,6,Hellinger,kzz,0.0661050909781453
famp2,400,6,Wasserstein,kxx,0.031763009841268
famp2,400,6,Wasserstein,kyy,0.134549838560236
famp2,400,6,Wasserstein,kzz,0.0750845851412555
famp2,400,7,MAE,kxx,0.0069375
famp2,400,7,MAE,kyy,0.00310833333333333
famp2,400,7,MAE,kzz,0.00392083333333333
famp2,400,7,Hellinger,kxx,0.0724618896830694
famp2,400,7,Hellinger,kyy,0.055479245720223
famp2,400,7,Hellinger,kzz,0.0752955500262315
famp2,400,7,Wasserstein,kxx,0.0845120997119768
famp2,400,7,Wasserstein,kyy,0.0527665807789818
famp2,400,7,Wasserstein,kzz,0.0775825078037348
famp2,400,8,MAE,kxx,0.00307083333333333
famp2,400,8,MAE,kyy,0.00474166666666667
famp2,400,8,MAE,kzz,0.00397916666666667
famp2,400,8,Hellinger,kxx,0.0529917135513068
famp2,400,8,Hellinger,kyy,0.070383351989258
famp2,400,8,Hellinger,kzz,0.0613000169856884
famp2,400,8,Wasserstein,kxx,0.0319928979510259
famp2,400,8,Wasserstein,kyy,0.0412886628845516
famp2,400,8,Wasserstein,kzz,0.0432622895040927
famp2,400,9,MAE,kxx,0.00354166666666667
famp2,400,9,MAE,kyy,0.00414583333333333
famp2,400,9,MAE,kzz,0.00276666666666667
famp2,400,9,Hellinger,kxx,0.0474727873658599
famp2,400,9,Hellinger,kyy,0.0690680426117008
famp2,400,9,Hellinger,kzz,0.0481093231086419
famp2,400,9,Wasserstein,kxx,0.0570261942037244
famp2,400,9,Wasserstein,kyy,0.0355513277834336
