Row,N10,N20,N30,N40,N50,N100,N200,N300,N400,N500,N1000
famp1,0.131542009546796,0.0963845980472166,0.104428092478223,0.104011613463371,0.0812549876756601,0.043769269584257,0.0291789203363203,0.0337250648282135,0.0390408027434888,0.0194863315622292,0.0191217691851205
famp2,0.209589377846725,0.355186338105536,0.139866577502314,0.192997719077439,0.426940074800079,0.0793366542108825,0.143194004652405,0.0412708292603353,0.111395034046213,0.0375416938137106,0.0430136723494418
famp3,0.297659008264367,0.195230816098418,0.222688352111676,0.353007848711897,0.0958787624088566,0.242761992575331,0.103167908368926,0.0833967164818404,0.0628096144395055,0.137319543567104,0.0325669102454608
famp4,0.3958987303037,0.778641819585389,0.154521629617926,0.133316775445569,0.354994520781126,0.10596976961608,0.0468971959819144,0.0984344722570694,0.148036905631383,0.0360882546991943,0.0225281474658495
famp5,0.246054724230832,0.347526388279491,0.122664222496145,0.415029661085485,0.0978227867832417,0.0767326114574788,0.129589882763993,0.0841315470927406,0.0959848933362154,0.0372824830791971,0.0412662825851268
famp6,0.154756853814088,0.129006985897258,0.060456363373142,0.0774928602380745,0.122749178477916,0.05170733285835,0.0372887649723788,0.0215458056295745,0.0197856603512564,0.0300689706946968,0.0162511312633308
